title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
"London Co. of Virginia Sells 2,860 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:60SB-6CX1-JB40-X4JT-00000-00,2020-09-05,"September 5, 2020 Saturday",220,8,U.S. Federal; Virginia,2020-09-05,American Banking and Market News,,News,Available,439934,AMBNWS2020,1030 words,,1030,English,1366
Evercore Wealth Management LLC Decreases Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:60SF-1SY1-JCMN-Y1NB-00000-00,2020-09-06,"September 6, 2020 Sunday",220,9,U.S. Federal,2020-09-06,Transcript Daily,,News,Available,484294,AMCN-10009368,1002 words,,1002,English,1366
"First Commonwealth Financial Corp PA Sells 1,330 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:60SW-1VR1-JCMN-Y3TF-00000-00,2020-09-08,"September 8, 2020 Tuesday",220,10,U.S. Federal,2020-09-08,Transcript Daily,,News,Available,484294,AMCN-10009368,1057 words,,1057,English,1366
FedEx ( NYSE :FDX) PT Raised to $264.00,urn:contentItem:60TG-HK31-DXK2-M45S-00000-00,2020-09-11,"September 11, 2020 Friday",221,1,U.S. Federal,2020-09-11,American Banking and Market News,,News,Available,439934,AMBNWS2020,822 words,,822,English,1468
FedEx ( NYSE :FDX) PT Raised to $110.00,urn:contentItem:60V8-1CF1-JB40-X2SG-00000-00,2020-09-14,"September 14, 2020 Monday",221,2,U.S. Federal,2020-09-14,American Banking and Market News,,News,Available,439934,AMBNWS2020,805 words,,805,English,1468
Wealthfront Advisers LLC Grows Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:60TP-W7M1-F03R-N4WN-00000-00,2020-09-12,"September 12, 2020 Saturday",221,3,U.S. Federal,2020-09-12,DailyPolitical,,News,Available,484233,AMCN-116307,1099 words,,1099,English,1468
Wealthfront Advisers LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:60TV-0R41-JB40-X0BS-00000-00,2020-09-12,"September 12, 2020 Saturday",221,4,U.S. Federal,2020-09-12,American Banking and Market News,,News,Available,439934,AMBNWS2020,973 words,,973,English,1468
Lumbard & Kellner LLC Sells 885 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:60VG-0BK1-DXK2-M1H0-00000-00,2020-09-15,"September 15, 2020 Tuesday",221,5,U.S. Federal,2020-09-15,American Banking and Market News,,News,Available,439934,AMBNWS2020,1072 words,,1072,English,1468
Point72 Asset Management L.P. Decreases Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:60TP-W7M1-F03R-N3KJ-00000-00,2020-09-12,"September 12, 2020 Saturday",221,6,U.S. Federal,2020-09-12,Transcript Daily,,News,Available,484294,AMCN-10009368,1117 words,,1117,English,1468
FedEx ( NYSE :FDX) PT Raised to $260.00,urn:contentItem:60TN-J0H1-JCMN-Y2Y6-00000-00,2020-09-12,"September 12, 2020 Saturday",220,7,U.S. Federal,2020-09-12,Transcript Daily,,News,Available,484294,AMCN-10009368,940 words,,940,English,1468
Raymond James Raises FedEx ( NYSE :FDX) Price Target to $280.00,urn:contentItem:60VN-XW01-JB40-X11S-00000-00,2020-09-16,"September 16, 2020 Wednesday",220,8,U.S. Federal,2020-09-16,American Banking and Market News,,News,Available,439934,AMBNWS2020,872 words,,872,English,1468
FedEx ( NYSE :FDX) Price Target Raised to $265.00,urn:contentItem:60TP-W7M1-F03R-N49Y-00000-00,2020-09-12,"September 12, 2020 Saturday",220,9,U.S. Federal,2020-09-12,DailyPolitical,,News,Available,484233,AMCN-116307,985 words,,985,English,1468
RMR Wealth Builders Buys Shares of 345 FedEx Co. ( NYSE :FDX),urn:contentItem:60VP-2R71-F03R-N0X2-00000-00,2020-09-16,"September 16, 2020 Wednesday",220,10,U.S. Federal,2020-09-16,DailyPolitical,,News,Available,484233,AMCN-116307,1094 words,,1094,English,1468
FedEx ( NYSE :FDX) PT Raised to $372.00,urn:contentItem:60W0-T9D1-JCMN-Y2Y5-00000-00,2020-09-18,"September 18, 2020 Friday",222,1,U.S. Federal,2020-09-18,Watchlist News,,News,Available,484299,AMCN-135127,1189 words,,1189,English,1168
AQR Capital Management LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:60WV-3CY1-JB40-X3XK-00000-00,2020-09-22,"September 22, 2020 Tuesday",222,2,U.S. Federal,2020-09-22,American Banking and Market News,,News,Available,439934,AMBNWS2020,886 words,,886,English,1168
AQR Capital Management LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:60WV-3CS1-DXK2-M2H5-00000-00,2020-09-22,"September 22, 2020 Tuesday",222,3,U.S. Federal,2020-09-22,American Banking and Market News,,News,Available,439934,AMBNWS2020,886 words,,886,English,1168
Zacks Investment Research Increases FedEx ( NYSE : FDX ) Price Target to $276.50,urn:contentItem:60WT-7JS1-F03R-N24M-00000-00,2020-09-22,"September 22, 2020 Tuesday",222,4,U.S. Federal,2020-09-22,Watchlist News,,News,Available,484299,AMCN-135127,1296 words,,1296,English,1168
FedEx ( NYSE :FDX) PT Raised to $297.00,urn:contentItem:60W0-T9D1-JCMN-Y1FG-00000-00,2020-09-18,"September 18, 2020 Friday",221,5,U.S. Federal,2020-09-18,Ticker Report,,News,Available,484293,AMCN-126392,1023 words,,1023,English,1168
Barclays Increases FedEx ( NYSE :FDX) Price Target to $240.00,urn:contentItem:60W0-T9D1-JCMN-Y2Y7-00000-00,2020-09-18,"September 18, 2020 Friday",221,6,U.S. Federal,2020-09-18,Watchlist News,,News,Available,484299,AMCN-135127,1245 words,,1245,English,1168
"FedEx Co. ( NYSE :FDX) VP Sells $6,149,322.96 in Stock",urn:contentItem:60X7-8GM1-JCMN-Y3TC-00000-00,2020-09-24,"September 24, 2020 Thursday",221,7,U.S. Federal,2020-09-24,Transcript Daily,,News,Available,484294,AMCN-10009368,745 words,,745,English,1168
"Engineers Gate Manager LP Has $473,000 Position in FedEx Co. ( NYSE :FDX)",urn:contentItem:60X8-KSH1-JCMN-Y3CH-00000-00,2020-09-24,"September 24, 2020 Thursday",221,8,U.S. Federal,2020-09-24,Zolmax.com,,News,Available,484302,AMCN-116308,1037 words,,1037,English,1168
FedEx Co. ( NYSE :FDX) Shares Purchased by AdvisorNet Financial Inc,urn:contentItem:60WM-N9W1-JCMN-Y0M4-00000-00,2020-09-21,"September 21, 2020 Monday",221,9,U.S. Federal,2020-09-21,Transcript Daily,,News,Available,484294,AMCN-10009368,1013 words,,1013,English,1168
FedEx ( NYSE :FDX) PT Raised to $320.00,urn:contentItem:60W0-T901-F03R-N2DG-00000-00,2020-09-18,"September 18, 2020 Friday",221,10,U.S. Federal,2020-09-18,DailyPolitical,,News,Available,484233,AMCN-116307,915 words,,915,English,1168
Fmr LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:60YW-7G71-JCMN-Y49F-00000-00,2020-10-01,"October 1, 2020 Thursday",222,1,U.S. Federal,2020-10-01,Watchlist News,,News,Available,484299,AMCN-135127,1306 words,,1306,English,810
"FedEx Co. ( NYSE :FDX) Director Sells $873,607.84 in Stock",urn:contentItem:60YF-H261-DXK2-M2BF-00000-00,2020-09-29,"September 29, 2020 Tuesday",222,2,U.S. Federal,2020-09-29,American Banking and Market News,,News,Available,439934,AMBNWS2020,802 words,,802,English,810
Fmr LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:60YR-XBM1-JB40-X3N6-00000-00,2020-10-01,"October 1, 2020 Thursday",221,3,U.S. Federal,2020-10-01,American Banking and Market News,,News,Available,439934,AMBNWS2020,957 words,,957,English,810
Fmr LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5S42-0DP1-DXK2-M21B-00000-00,2020-10-01,"October 1, 2020 Thursday",221,4,U.S. Federal,2020-10-01,American Banking and Market News,,News,Available,439934,AMBNWS2020,957 words,,957,English,810
FedEx ( NYSE :FDX) Raised to Buy at Deutsche Bank,urn:contentItem:60Y3-XPJ1-DXK2-M0RB-00000-00,2020-09-28,"September 28, 2020 Monday",221,5,U.S. Federal,2020-09-28,American Banking and Market News,,News,Available,439934,AMBNWS2020,771 words,,771,English,810
FedEx ( NYSE :FDX) Sets New 12-Month High at $259.89,urn:contentItem:60YW-7FB1-F03R-N2YK-00000-00,2020-09-30,"September 30, 2020 Wednesday",221,6,U.S. Federal,2020-09-30,Ticker Report,,News,Available,484293,AMCN-126392,887 words,,887,English,810
Fmr LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:60YW-7FB1-F03R-N4C0-00000-00,2020-10-01,"October 1, 2020 Thursday",220,7,U.S. Federal,2020-10-01,Ticker Report,,News,Available,484293,AMCN-126392,1023 words,,1023,English,810
FedEx ( NYSE :FDX) Upgraded to Buy at Deutsche Bank,urn:contentItem:60Y3-XPJ1-DXK2-M0R9-00000-00,2020-09-28,"September 28, 2020 Monday",220,8,U.S. Federal,2020-09-28,American Banking and Market News,,News,Available,439934,AMBNWS2020,860 words,,860,English,810
"John Alan Smith Sells 1,823 Shares of FedEx Co. ( NYSE :FDX) Stock",urn:contentItem:60YF-H261-DXK2-M2BS-00000-00,2020-09-29,"September 29, 2020 Tuesday",220,9,U.S. Federal,2020-09-29,American Banking and Market News,,News,Available,439934,AMBNWS2020,851 words,,851,English,810
FedEx Co. ( NYSE : FDX ) Expected to Post Earnings of $3.69 Per Share,urn:contentItem:60Y4-GHD1-F03R-N1P5-00000-00,2020-09-28,"September 28, 2020 Monday",220,10,U.S. Federal,2020-09-28,Zolmax.com,,News,Available,484302,AMCN-116308,1188 words,,1188,English,810
Gradient Investments LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:6118-3JW1-JCMN-Y1XD-00000-00,2020-10-08,"October 8, 2020 Thursday",223,1,U.S. Federal,2020-10-08,Watchlist News,,News,Available,484299,AMCN-135127,1327 words,,1327,English,1064
Gradient Investments LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:6118-3JW1-JCMN-Y1GN-00000-00,2020-10-08,"October 8, 2020 Thursday",223,2,U.S. Federal,2020-10-08,Ticker Report,,News,Available,484293,AMCN-126392,1036 words,,1036,English,1064
Gradient Investments LLC Grows Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:6118-3JW1-JCMN-Y0BG-00000-00,2020-10-08,"October 8, 2020 Thursday",222,3,U.S. Federal,2020-10-08,DailyPolitical,,News,Available,484233,AMCN-116307,957 words,,957,English,1064
Gradient Investments LLC Raises Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5S4W-VS51-JB40-X2BD-00000-00,2020-10-08,"October 8, 2020 Thursday",222,4,U.S. Federal,2020-10-08,American Banking and Market News,,News,Available,439934,AMBNWS2020,973 words,,973,English,1064
"Insider Selling: FedEx Co. ( NYSE :FDX) Director Sells $873,607.84 in Stock",urn:contentItem:60YY-0HH1-F03R-N1XP-00000-00,2020-10-02,"October 2, 2020 Friday",221,5,U.S. Federal,2020-10-02,DailyPolitical,,News,Available,484233,AMCN-116307,749 words,,749,English,1064
Park National Corp OH Takes Position in FedEx Co. ( NYSE :FDX),urn:contentItem:6106-92Y1-F03R-N2B6-00000-00,2020-10-03,"October 3, 2020 Saturday",221,6,U.S. Federal,2020-10-03,Watchlist News,,News,Available,484299,AMCN-135127,1340 words,,1340,English,1064
"5,507 Shares in FedEx Co. ( NYSE :FDX) Bought by Engrave Wealth Partners LLC",urn:contentItem:611C-NJM1-JB40-X2RD-00000-00,2020-10-08,"October 8, 2020 Thursday",221,7,U.S. Federal,2020-10-08,American Banking and Market News,,News,Available,439934,AMBNWS2020,988 words,,988,English,1064
"Fulton Bank N. A. Has $395,000 Stock Holdings in FedEx Co. ( NYSE :FDX)",urn:contentItem:6117-NFG1-JB40-X0PK-00000-00,2020-10-08,"October 8, 2020 Thursday",221,8,U.S. Federal,2020-10-08,American Banking and Market News,,News,Available,439934,AMBNWS2020,892 words,,892,English,1064
Peoples Financial Services CORP. Purchases 400 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:6115-8N51-DXK2-M2RD-00000-00,2020-10-07,"October 7, 2020 Wednesday",220,9,U.S. Federal,2020-10-07,American Banking and Market News,,News,Available,439934,AMBNWS2020,961 words,,961,English,1064
Cox Capital Mgt LLC Lowers Stock Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:60YY-TF41-DXK2-M245-00000-00,2020-10-02,"October 2, 2020 Friday",220,10,U.S. Federal,2020-10-02,American Banking and Market News,,News,Available,439934,AMBNWS2020,926 words,,926,English,1064
"Cooper Financial Group Invests $215,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:611P-2H81-JCMN-Y3SK-00000-00,2020-10-10,"October 10, 2020 Saturday",222,1,U.S. Federal,2020-10-10,Ticker Report,,News,Available,484293,AMCN-126392,947 words,,947,English,904
"Cypress Capital Group Invests $357,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:611P-2H81-JCMN-Y4RS-00000-00,2020-10-10,"October 10, 2020 Saturday",222,2,U.S. Federal,2020-10-10,Watchlist News,,News,Available,484299,AMCN-135127,1230 words,,1230,English,904
Cornerstone Wealth Management LLC Takes Position in FedEx Co. ( NYSE :FDX),urn:contentItem:612S-2TB1-JCMN-Y1GS-00000-00,2020-10-15,"October 15, 2020 Thursday",222,3,U.S. Federal,2020-10-15,Watchlist News,,News,Available,484299,AMCN-135127,1350 words,,1350,English,904
Envestnet Asset Management Inc. Grows Stock Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:612R-CNC1-F03R-N45V-00000-00,2020-10-14,"October 14, 2020 Wednesday",222,4,U.S. Federal,2020-10-14,Ticker Report,,News,Available,484293,AMCN-126392,982 words,,982,English,904
"Cooper Financial Group Invests $215,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:5S57-FBX1-JB40-X48P-00000-00,2020-10-10,"October 10, 2020 Saturday",222,5,U.S. Federal,2020-10-10,American Banking and Market News,,News,Available,439934,AMBNWS2020,888 words,,888,English,904
Cooper Financial Group Acquires Shares of 856 FedEx Co. ( NYSE :FDX),urn:contentItem:611P-2HC1-F03R-N3MJ-00000-00,2020-10-10,"October 10, 2020 Saturday",222,6,U.S. Federal,2020-10-10,DailyPolitical,,News,Available,484233,AMCN-116307,929 words,,929,English,904
Sicart Associates LLC Has $22.48 Million Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:612N-5201-DXK2-M1G7-00000-00,2020-10-14,"October 14, 2020 Wednesday",222,7,U.S. Federal,2020-10-14,American Banking and Market News,,News,Available,439934,AMBNWS2020,951 words,,951,English,904
"Cornerstone Wealth Management LLC Purchases Shares of 1,217 FedEx Co. ( NYSE :FDX)",urn:contentItem:612S-2TB1-JCMN-Y05F-00000-00,2020-10-15,"October 15, 2020 Thursday",222,8,U.S. Federal,2020-10-15,Ticker Report,,News,Available,484293,AMCN-126392,927 words,,927,English,904
Crossmark Global Holdings Inc. Has $4.98 Million Position in FedEx Co. ( NYSE :FDX),urn:contentItem:611P-2H81-JCMN-Y4R3-00000-00,2020-10-10,"October 10, 2020 Saturday",222,9,U.S. Federal,2020-10-10,Watchlist News,,News,Available,484299,AMCN-135127,1284 words,,1284,English,904
"Cornerstone Wealth Management LLC Purchases Shares of 1,217 FedEx Co. ( NYSE :FDX)",urn:contentItem:5S63-C0N1-DXK2-M38Y-00000-00,2020-10-15,"October 15, 2020 Thursday",222,10,U.S. Federal,2020-10-15,American Banking and Market News,,News,Available,439934,AMBNWS2020,861 words,,861,English,904
RFG Advisory LLC Takes Position in FedEx Co. ( NYSE :FDX),urn:contentItem:6130-0GS1-F03R-N2DJ-00000-00,2020-10-16,"October 16, 2020 Friday",223,1,U.S. Federal,2020-10-16,Watchlist News,,News,Available,484299,AMCN-135127,1354 words,,1354,English,918
Dowling & Yahnke LLC Sells 180 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:613T-VJN1-F03R-N308-00000-00,2020-10-20,"October 20, 2020 Tuesday",223,2,U.S. Federal,2020-10-20,Zolmax.com,,News,Available,484302,AMCN-116308,983 words,,983,English,918
RFG Advisory LLC Takes Position in FedEx Co. ( NYSE :FDX),urn:contentItem:6130-0JT1-JCMN-Y0G3-00000-00,2020-10-16,"October 16, 2020 Friday",222,3,U.S. Federal,2020-10-16,DailyPolitical,,News,Available,484233,AMCN-116307,1066 words,,1066,English,918
"8,747 Shares in FedEx Co. ( NYSE :FDX) Bought by Nwam LLC",urn:contentItem:613H-4B61-F03R-N3CV-00000-00,2020-10-18,"October 18, 2020 Sunday",222,4,U.S. Federal,2020-10-18,Transcript Daily,,News,Available,484294,AMCN-10009368,958 words,,958,English,918
FedEx Co. ( NYSE :FDX) Shares Sold by Founders Capital Management LLC,urn:contentItem:613R-4M61-F03R-N35P-00000-00,2020-10-19,"October 19, 2020 Monday",222,5,U.S. Federal,2020-10-19,Transcript Daily,,News,Available,484294,AMCN-10009368,1073 words,,1073,English,918
DORCHESTER WEALTH MANAGEMENT Co Raises Position in FedEx Co. ( NYSE :FDX),urn:contentItem:613P-YHM1-DXK2-M4NP-00000-00,2020-10-19,"October 19, 2020 Monday",222,6,U.S. Federal,2020-10-19,American Banking and Market News,,News,Available,439934,AMBNWS2020,975 words,,975,English,918
RFG Advisory LLC Buys New Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:6130-0GS1-F03R-N17F-00000-00,2020-10-16,"October 16, 2020 Friday",222,7,U.S. Federal,2020-10-16,Ticker Report,,News,Available,484293,AMCN-126392,937 words,,937,English,918
Abbrea Capital LLC Grows Position in FedEx Co. ( NYSE :FDX),urn:contentItem:613X-X971-DXK2-M1K6-00000-00,2020-10-20,"October 20, 2020 Tuesday",222,8,U.S. Federal,2020-10-20,American Banking and Market News,,News,Available,439934,AMBNWS2020,959 words,,959,English,918
Diversified Trust Co Trims Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:6139-D351-JB40-X14W-00000-00,2020-10-17,"October 17, 2020 Saturday",222,9,U.S. Federal,2020-10-17,American Banking and Market News,,News,Available,439934,AMBNWS2020,1005 words,,1005,English,918
Murphy Capital Management Inc. Grows Position in FedEx Co. ( NYSE :FDX),urn:contentItem:613T-VJN1-F03R-N250-00000-00,2020-10-20,"October 20, 2020 Tuesday",222,10,U.S. Federal,2020-10-20,Transcript Daily,,News,Available,484294,AMCN-10009368,1034 words,,1034,English,918
FedEx Co. ( NYSE :FDX) Shares Purchased by MAI Capital Management,urn:contentItem:615R-NYB1-F03R-N1YS-00000-00,2020-10-29,"October 29, 2020 Thursday",223,1,U.S. Federal,2020-10-29,Watchlist News,,News,Available,484299,AMCN-135127,1229 words,,1229,English,1525
"Financial Data Exchange Celebrates Two-Year Anniversary Financial industry standards body marks significant member growth, adoption of FDX API and progress on greater user-permissioned data sharing standardization",urn:contentItem:6158-CBH1-DXP3-R0X3-00000-00,2020-10-27,"October 27, 2020 Tuesday",223,2,U.S. Federal; Virginia,2020-10-27,PR Newswire,,News,Available,8054,PRNEWS2020,791 words,,791,English,1525
"LexAurum Advisors LLC Takes $263,000 Position in FedEx Co. ( NYSE :FDX)",urn:contentItem:614W-M0W1-F03R-N3F5-00000-00,2020-10-25,"October 25, 2020 Sunday",223,3,U.S. Federal,2020-10-25,Transcript Daily,,News,Available,484294,AMCN-10009368,915 words,,915,English,1525
"180 Wealth Advisors LLC Invests $239,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:6159-P5Y1-F03R-N37K-00000-00,2020-10-27,"October 27, 2020 Tuesday",223,4,U.S. Federal,2020-10-27,Transcript Daily,,News,Available,484294,AMCN-10009368,913 words,,913,English,1525
Columbus Circle Investors Takes $11.43 Million Position in FedEx Co. ( NYSE :FDX),urn:contentItem:615V-NP91-JB40-X1MX-00000-00,2020-10-29,"October 29, 2020 Thursday",222,5,U.S. Federal,2020-10-29,American Banking and Market News,,News,Available,439934,AMBNWS2020,971 words,,971,English,1525
"Xponance Inc. Buys 20,479 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:615D-R5K1-JB40-X281-00000-00,2020-10-27,"October 27, 2020 Tuesday",222,6,U.S. Federal,2020-10-27,American Banking and Market News,,News,Available,439934,AMBNWS2020,976 words,,976,English,1525
FedEx Co. ( NYSE :FDX) Shares Sold by Focused Investors LLC,urn:contentItem:614N-4M21-JB40-X3RR-00000-00,2020-10-24,"October 24, 2020 Saturday",222,7,U.S. Federal,2020-10-24,American Banking and Market News,,News,Available,439934,AMBNWS2020,1025 words,,1025,English,1525
FedEx Co. ( NYSE :FDX) Shares Sold by LSV Asset Management,urn:contentItem:6156-RTV1-JB40-X4BS-00000-00,2020-10-26,"October 26, 2020 Monday",222,8,U.S. Federal,2020-10-26,American Banking and Market News,,News,Available,439934,AMBNWS2020,1001 words,,1001,English,1525
FedEx Co. ( NYSE :FDX) Shares Bought by Calamos Advisors LLC,urn:contentItem:615D-R5K1-JB40-X2F6-00000-00,2020-10-27,"October 27, 2020 Tuesday",222,9,U.S. Federal,2020-10-27,American Banking and Market News,,News,Available,439934,AMBNWS2020,876 words,,876,English,1525
"FedEx Co. ( NYSE :FDX) EVP Sells $3,410,487.60 in Stock",urn:contentItem:615W-39P1-JB40-X07X-00000-00,2020-10-29,"October 29, 2020 Thursday",221,10,U.S. Federal,2020-10-29,American Banking and Market News,,News,Available,439934,AMBNWS2020,784 words,,784,English,1525
Telemus Capital LLC Decreases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:617B-TY21-F03R-N07K-00000-00,2020-11-05,"November 5, 2020 Thursday",224,1,U.S. Federal,2020-11-05,Transcript Daily,,News,Available,484294,AMCN-10009368,924 words,,924,English,830
DekaBank Deutsche Girozentrale Reduces Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:616T-PW71-F03R-N1P6-00000-00,2020-11-03,"November 3, 2020 Tuesday",224,2,U.S. Federal,2020-11-03,Watchlist News,,News,Available,484299,AMCN-135127,1333 words,,1333,English,830
Whittier Trust Co. Raises Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:6177-M361-JCMN-Y0G3-00000-00,2020-11-05,"November 5, 2020 Thursday",223,3,U.S. Federal,2020-11-05,Zolmax.com,,News,Available,484302,AMCN-116308,903 words,,903,English,830
"Dupont Capital Management Corp Buys Shares of 9,572 FedEx Co. ( NYSE :FDX)",urn:contentItem:616K-RYP1-F03R-N046-00000-00,2020-11-02,"November 2, 2020 Monday",223,4,U.S. Federal,2020-11-02,Zolmax.com,,News,Available,484302,AMCN-116308,911 words,,911,English,830
"Dupont Capital Management Corp Buys Shares of 9,572 FedEx Co. ( NYSE :FDX)",urn:contentItem:616P-S631-JB40-X0J4-00000-00,2020-11-02,"November 2, 2020 Monday",223,5,U.S. Federal,2020-11-02,American Banking and Market News,,News,Available,439934,AMBNWS2020,845 words,,845,English,830
"JustInvest LLC Buys Shares of 1,659 FedEx Co. ( NYSE :FDX)",urn:contentItem:615X-7GV1-F03R-N2N5-00000-00,2020-10-30,"October 30, 2020 Friday",222,6,U.S. Federal,2020-10-30,Zolmax.com,,News,Available,484302,AMCN-116308,985 words,,985,English,830
Dumont & Blake Investment Advisors LLC Boosts Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:616T-PWD1-F03R-N4J0-00000-00,2020-11-03,"November 3, 2020 Tuesday",222,7,U.S. Federal,2020-11-03,Transcript Daily,,News,Available,484294,AMCN-10009368,1002 words,,1002,English,830
Greenleaf Trust Grows Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:6177-M371-JCMN-Y0CY-00000-00,2020-11-05,"November 5, 2020 Thursday",222,8,U.S. Federal,2020-11-05,Transcript Daily,,News,Available,484294,AMCN-10009368,909 words,,909,English,830
FedEx Co. ( NYSE :FDX) Stock Holdings Lifted by Bokf Na,urn:contentItem:6171-16W1-DXK2-M3FB-00000-00,2020-11-04,"November 4, 2020 Wednesday",222,9,U.S. Federal,2020-11-04,American Banking and Market News,,News,Available,439934,AMBNWS2020,947 words,,947,English,830
Excalibur Management Corp Cuts Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:616Y-40X1-DXK2-M482-00000-00,2020-11-03,"November 3, 2020 Tuesday",222,10,U.S. Federal,2020-11-03,American Banking and Market News,,News,Available,439934,AMBNWS2020,981 words,,981,English,830
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XN-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,1,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,786 words,,786,English,203
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XM-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,2,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,796 words,,796,English,203
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XK-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,3,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,782 words,,782,English,203
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XG-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,4,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,785 words,,785,English,203
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XJ-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,5,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,772 words,,772,English,203
Financial Data Exchange Launches FDX API 4.2 - Now the Most Comprehensive Tax Information API in the United States,urn:contentItem:618W-4BS1-JBSN-32XH-00000-00,2020-11-10,"November 10, 2020 Tuesday",226,6,U.S. Federal; Virginia,2020-11-10,University Wire,,News,Available,172244,UWIRE2020,795 words,,795,English,203
Pitcairn Co. Grows Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:6180-NKF1-F03R-N09X-00000-00,2020-11-09,"November 9, 2020 Monday",224,7,U.S. Federal,2020-11-09,Transcript Daily,,News,Available,484294,AMCN-10009368,1029 words,,1029,English,203
FedEx Co. ( NYSE :FDX) Shares Bought by Signaturefd LLC,urn:contentItem:6180-NKF1-F03R-N0CS-00000-00,2020-11-09,"November 9, 2020 Monday",223,8,U.S. Federal,2020-11-09,Transcript Daily,,News,Available,484294,AMCN-10009368,1006 words,,1006,English,203
"Exchange Traded Concepts LLC Invests $50,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:617W-DS31-JCMN-Y2D6-00000-00,2020-11-08,"November 8, 2020 Sunday",223,9,U.S. Federal,2020-11-08,DailyPolitical,,News,Available,484233,AMCN-116307,902 words,,902,English,203
Pendal Group Limited Purchases New Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:617W-DS31-JCMN-Y3GM-00000-00,2020-11-08,"November 8, 2020 Sunday",223,10,U.S. Federal,2020-11-08,Zolmax.com,,News,Available,484302,AMCN-116308,905 words,,905,English,203
Courier Capital LLC Increases Stock Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:619T-7SJ1-F03R-N51W-00000-00,2020-11-17,"November 17, 2020 Tuesday",224,1,U.S. Federal,2020-11-17,Transcript Daily,,News,Available,484294,AMCN-10009368,957 words,,957,English,305
