Date,news_sentiment_daily_avg,twitter_pos_sentiment_count,news_pos_sentiment_count
2023-08-23,-0.4011,2.0,0.0
2023-08-24,0.0157,0.0,2.0
2023-08-25,-0.0272,0.0,0.0
2023-08-28,-0.0375,0.0,0.0
2023-08-29,0.0547,0.0,2.0
2023-08-30,0.0652,0.0,2.0
2023-08-31,-0.0765,0.0,0.0
2023-09-01,-0.0247,0.0,0.0
2023-09-04,-0.082,0.0,0.0
2023-09-05,-0.2338,0.0,0.0
2023-09-06,-0.0879,1.0,0.0
2023-09-07,-0.0359,0.0,1.0
2023-09-08,-0.0027,0.0,0.0
2023-09-11,-0.0685,0.0,0.0
2023-09-12,-0.1269,0.0,1.0
2023-09-13,0.0926,2.0,7.0
2023-09-14,-0.0872,0.0,0.0
2023-09-15,0.0382,1.0,3.0
2023-09-18,-0.0573,0.0,0.0
2023-09-19,-0.0252,1.0,1.0
2023-09-20,-0.0086,2.0,0.0
2023-09-21,-0.1053,1.0,0.0
2023-09-22,-0.0373,0.0,0.0
2023-09-25,-0.0144,0.0,0.0
2023-09-26,0.0441,0.0,2.0
2023-09-27,-0.0044,0.0,0.0
2023-09-28,0.0073,0.0,3.0
2023-09-29,0.0063,0.0,1.0
2023-10-02,-0.0072,0.0,0.0
2023-10-03,-0.0049,0.0,0.0
2023-10-04,-0.1322,0.0,0.0
2023-10-05,-0.0885,0.0,1.0
2023-10-06,-0.2034,0.0,0.0
2023-10-09,-0.0414,0.0,0.0
2023-10-10,-0.038,2.0,1.0
2023-10-11,-0.0522,0.0,2.0
2023-10-12,-0.004,1.0,1.0
2023-10-13,0.1013,32.0,28.0
2023-10-16,0.0079,3.0,1.0
2023-10-17,0.3284,5.0,11.0
2023-10-18,0.0842,0.0,6.0
2023-10-19,-0.0276,3.0,0.0
2023-10-20,-0.1703,0.0,0.0
2023-10-23,0.0184,0.0,1.0
2023-10-24,-0.1384,1.0,0.0
2023-10-25,-0.0097,1.0,0.0
2023-10-26,-0.012,2.0,0.0
2023-10-27,0.004,0.0,1.0
2023-10-30,0.0,0.0,0.0
2023-10-31,0.0188,0.0,2.0
2023-11-01,-0.0179,1.0,1.0
2023-11-02,-0.4345,0.0,1.0
2023-11-03,-0.1282,0.0,6.0
2023-11-06,0.0,0.0,0.0
2023-11-07,-0.0146,0.0,0.0
2023-11-08,-0.0026,0.0,0.0
2023-11-09,-0.0081,0.0,0.0
2023-11-10,-0.0053,2.0,0.0
2023-11-13,0.0,0.0,0.0
2023-11-14,-0.0041,0.0,0.0
2023-11-15,0.0191,0.0,3.0
2023-11-16,0.0025,0.0,1.0
2023-11-17,-0.0805,0.0,0.0
2023-11-20,-0.0035,0.0,0.0
2023-11-21,-0.0032,0.0,0.0
2023-11-22,-0.0253,0.0,0.0
2023-11-23,-0.0183,0.0,1.0
2023-11-24,,0.0,0.0
2023-11-27,-0.0732,0.0,0.0
2023-11-28,-0.0127,0.0,0.0
2023-11-29,0.0139,2.0,2.0
2023-11-30,0.0591,0.0,3.0
2023-12-01,-0.8039,0.0,3.0
2023-12-04,-0.0189,1.0,0.0
2023-12-05,-0.1298,0.0,1.0
2023-12-06,-0.0545,0.0,1.0
2023-12-07,-0.0062,0.0,4.0
2023-12-08,0.0495,1.0,4.0
2023-12-11,0.0,0.0,0.0
2023-12-12,-0.0989,0.0,0.0
2023-12-13,0.004,1.0,1.0
2023-12-14,0.1578,0.0,5.0
2023-12-15,0.0782,0.0,6.0
2023-12-18,-0.0247,1.0,1.0
2023-12-19,-0.0166,0.0,0.0
2023-12-20,0.0115,1.0,1.0
2023-12-21,-0.006,1.0,1.0
2023-12-22,-0.0081,2.0,2.0
2023-12-25,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0
2023-12-27,0.0355,1.0,2.0
2023-12-28,-0.0396,0.0,0.0
2023-12-29,0.0217,0.0,1.0
2024-01-01,,0.0,0.0
2024-01-02,0.0308,1.0,1.0
2024-01-03,-0.0236,5.0,1.0
2024-01-04,-0.2989,1.0,0.0
2024-01-05,0.0252,1.0,2.0
2024-01-08,0.0,0.0,0.0
2024-01-09,-0.0033,3.0,1.0
2024-01-10,-0.033,0.0,0.0
2024-01-11,-0.0112,1.0,2.0
2024-01-12,-0.1939,16.0,19.0
2024-01-15,-0.0442,2.0,1.0
2024-01-16,0.0915,1.0,2.0
2024-01-17,0.0432,1.0,5.0
2024-01-18,-0.0078,0.0,0.0
2024-01-19,-0.384,0.0,2.0
2024-01-22,0.0,0.0,0.0
2024-01-23,-0.1586,0.0,2.0
2024-01-24,0.0068,1.0,1.0
2024-01-25,0.0229,1.0,2.0
2024-01-26,0.0862,6.0,3.0
2024-01-29,0.0,0.0,0.0
2024-01-30,0.0359,1.0,3.0
2024-01-31,0.2409,3.0,6.0
2024-02-01,-0.2025,4.0,2.0
2024-02-02,-0.4156,2.0,0.0
2024-02-05,0.0,0.0,0.0
2024-02-06,-0.1217,0.0,1.0
2024-02-07,-0.0289,0.0,0.0
2024-02-08,0.0092,0.0,2.0
2024-02-09,0.0054,1.0,1.0
2024-02-12,0.0,0.0,0.0
2024-02-13,0.0842,0.0,2.0
2024-02-14,-0.3717,0.0,1.0
2024-02-15,0.0471,1.0,2.0
2024-02-16,-0.6241,9.0,14.0
2024-02-19,0.0,0.0,0.0
2024-02-20,-0.095,0.0,0.0
2024-02-21,-0.009,0.0,1.0
2024-02-22,-0.0788,0.0,1.0
2024-02-23,0.0135,0.0,2.0
2024-02-26,0.0,0.0,0.0
2024-02-27,0.0237,0.0,2.0
2024-02-28,0.0031,0.0,2.0
2024-02-29,-0.051,0.0,0.0
2024-03-01,-0.0144,1.0,5.0
2024-03-04,0.0,1.0,0.0
2024-03-05,0.0893,1.0,3.0
2024-03-06,0.0679,1.0,3.0
2024-03-07,0.0055,0.0,2.0
2024-03-08,-0.0374,2.0,0.0
2024-03-11,0.0,0.0,0.0
2024-03-12,0.0047,0.0,1.0
2024-03-13,-0.1476,2.0,1.0
2024-03-14,-0.0239,2.0,2.0
2024-03-15,-0.1356,0.0,0.0
2024-03-18,0.0,2.0,0.0
2024-03-19,-0.0129,0.0,1.0
2024-03-20,-0.0564,1.0,1.0
2024-03-21,0.1832,1.0,5.0
2024-03-22,0.0907,1.0,3.0
2024-03-25,0.0,0.0,0.0
2024-03-26,-0.1647,0.0,0.0
2024-03-27,-0.2156,1.0,1.0
2024-03-28,0.0919,0.0,4.0
2024-03-29,0.0281,3.0,3.0
