Date,news_sentiment_daily_avg,news_pos_sentiment_count,twitter_pos_sentiment_count
2023-10-03,-0.0393,0.0,0.0
2023-10-04,-0.0118,0.0,0.0
2023-10-05,0.0947,1.0,1.0
2023-10-06,-0.1007,0.0,1.0
2023-10-09,,0.0,0.0
2023-10-10,0.1068,1.0,0.0
2023-10-11,0.2279,2.0,0.0
2023-10-12,-0.0998,0.0,0.0
2023-10-13,-0.0365,0.0,0.0
2023-10-16,,0.0,0.0
2023-10-17,0.0531,1.0,1.0
2023-10-18,0.1068,1.0,0.0
2023-10-19,-0.1068,0.0,0.0
2023-10-20,-0.1083,0.0,0.0
2023-10-23,,0.0,0.0
2023-10-24,-0.1068,0.0,0.0
2023-10-25,0.1068,1.0,1.0
2023-10-26,-0.0997,0.0,0.0
2023-10-27,-0.0355,0.0,0.0
2023-10-30,,0.0,0.0
2023-10-31,0.0934,1.0,0.0
2023-11-01,-0.063,0.0,0.0
2023-11-02,0.0139,1.0,0.0
2023-11-03,0.1068,1.0,0.0
2023-11-06,0.0,0.0,0.0
2023-11-07,-0.0893,0.0,0.0
2023-11-08,-0.1022,1.0,0.0
2023-11-09,0.1068,1.0,0.0
2023-11-10,-0.0676,0.0,1.0
2023-11-13,,0.0,0.0
2023-11-14,,0.0,0.0
2023-11-15,0.0614,1.0,0.0
2023-11-16,0.0222,1.0,0.0
2023-11-17,-0.0799,0.0,1.0
2023-11-20,-0.2919,0.0,0.0
2023-11-21,-0.032,0.0,0.0
2023-11-22,-0.4789,14.0,8.0
2023-11-23,-0.9244,3.0,14.0
2023-11-24,0.2175,2.0,0.0
2023-11-27,,0.0,0.0
2023-11-28,-0.1873,0.0,0.0
2023-11-29,-0.2209,0.0,2.0
2023-11-30,0.1068,1.0,0.0
2023-12-01,0.1085,2.0,0.0
2023-12-04,,0.0,0.0
2023-12-05,0.0133,1.0,0.0
2023-12-06,-0.1068,0.0,1.0
2023-12-07,-0.005,0.0,6.0
2023-12-08,-0.0549,0.0,1.0
2023-12-11,,0.0,0.0
2023-12-12,0.2134,2.0,0.0
2023-12-13,-0.0086,0.0,0.0
2023-12-14,0.0992,1.0,1.0
2023-12-15,0.1068,1.0,4.0
2023-12-18,,0.0,0.0
2023-12-19,-0.1068,0.0,0.0
2023-12-20,0.1068,1.0,0.0
2023-12-21,-0.1068,0.0,0.0
2023-12-22,0.1068,1.0,0.0
2023-12-25,,0.0,0.0
2023-12-26,,0.0,0.0
2023-12-27,0.1068,1.0,0.0
2023-12-28,0.1068,1.0,0.0
2023-12-29,-0.1068,0.0,0.0
2024-01-01,,0.0,0.0
2024-01-02,0.0,0.0,0.0
2024-01-03,0.0792,1.0,0.0
2024-01-04,-0.0499,0.0,0.0
2024-01-05,-0.1068,0.0,0.0
2024-01-08,0.0,0.0,0.0
2024-01-09,-0.0996,1.0,0.0
2024-01-10,-0.1068,0.0,0.0
2024-01-11,0.093,1.0,2.0
2024-01-12,-0.0535,0.0,1.0
2024-01-15,,0.0,0.0
2024-01-16,0.0,0.0,2.0
2024-01-17,-0.0101,0.0,0.0
2024-01-18,-0.0098,0.0,0.0
2024-01-19,0.0908,1.0,0.0
2024-01-22,0.0,0.0,0.0
2024-01-23,0.0317,1.0,0.0
2024-01-24,0.0422,1.0,0.0
2024-01-25,0.0179,1.0,0.0
2024-01-26,0.0501,1.0,0.0
2024-01-29,,0.0,0.0
2024-01-30,0.0537,1.0,2.0
2024-01-31,-0.0536,0.0,0.0
2024-02-01,-0.0304,0.0,0.0
2024-02-02,0.1035,1.0,0.0
2024-02-05,0.0,0.0,0.0
2024-02-06,-0.0199,0.0,0.0
2024-02-07,0.1174,1.0,0.0
2024-02-08,-0.1068,0.0,0.0
2024-02-09,-0.2275,0.0,0.0
2024-02-12,0.0,0.0,1.0
2024-02-13,0.1068,1.0,1.0
2024-02-14,-0.0415,0.0,0.0
2024-02-15,-0.4704,16.0,9.0
2024-02-16,-0.7372,6.0,4.0
2024-02-19,0.1068,1.0,0.0
2024-02-20,-0.0924,0.0,0.0
2024-02-21,0.0642,2.0,2.0
2024-02-22,-0.1068,0.0,1.0
2024-02-23,-0.0164,1.0,4.0
2024-02-26,0.0,0.0,0.0
2024-02-27,-0.1068,0.0,1.0
2024-02-28,-0.0722,0.0,0.0
2024-02-29,0.0014,1.0,0.0
2024-03-01,0.0881,2.0,0.0
2024-03-04,,0.0,0.0
2024-03-05,-0.0248,0.0,0.0
2024-03-06,-0.1068,0.0,0.0
2024-03-07,-0.0325,0.0,0.0
2024-03-08,0.0933,1.0,0.0
2024-03-11,0.0,0.0,0.0
2024-03-12,0.0734,1.0,0.0
2024-03-13,-0.0586,0.0,0.0
2024-03-14,0.0496,1.0,1.0
2024-03-15,0.1385,2.0,0.0
2024-03-18,,0.0,0.0
2024-03-19,0.1068,1.0,0.0
2024-03-20,0.0173,1.0,0.0
2024-03-21,0.0494,1.0,1.0
2024-03-22,0.0225,1.0,0.0
2024-03-25,0.0,0.0,0.0
2024-03-26,-0.0099,0.0,1.0
2024-03-27,-0.0683,0.0,0.0
2024-03-28,0.1253,2.0,1.0
2024-03-29,0.0506,1.0,0.0
