title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
"L & S Advisors Inc Sells 15,486 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-23,799 words,799,397,76,439934,AMBNWS2021,urn:contentItem:63P1-2BK1-DXK2-M4XS-00000-00
"Levin Capital Strategies L.P. Sells 132,176 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-23,814 words,814,397,73,439934,AMBNWS2021,urn:contentItem:63NW-BJC1-DXK2-M299-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Levin Capital Strategies L.P.,American Banking and Market News,,2021-09-23,860 words,860,397,72,439934,AMBNWS2021,urn:contentItem:63NW-BJC1-DXK2-M29B-00000-00
Baird Financial Group Inc. Has $98.83 Million Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-23,853 words,853,397,72,439934,AMBNWS2021,urn:contentItem:63NW-BJC1-DXK2-M2XY-00000-00
"64,627 Shares in Citigroup Inc. ( NYSE :C) Purchased by Strategic Blueprint LLC",American Banking and Market News,,2021-09-23,772 words,772,397,72,439934,AMBNWS2021,urn:contentItem:63P1-2BK1-DXK2-M4J1-00000-00
"Great West Life Assurance Co. Can Sells 17,745 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-23,790 words,790,397,72,439934,AMBNWS2021,urn:contentItem:63P1-2BK1-DXK2-M2PJ-00000-00
Te Ahumairangi Investment Management Ltd Has $9.55 Million Stake in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-23,859 words,859,397,71,439934,AMBNWS2021,urn:contentItem:63P1-2BM1-DXK2-M09D-00000-00
Eagle Asset Management Inc. Decreases Holdings in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-09-24,876 words,876,408,94,484233,AMCN-116307,urn:contentItem:63P3-XP11-JCMN-Y17T-00000-00
"Xponance Inc. Purchases 3,656 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-24,882 words,882,408,78,439934,AMBNWS2021,urn:contentItem:63P7-0GP1-DXK2-M39Y-00000-00
Barings LLC Reduces Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-24,808 words,808,408,76,439934,AMBNWS2021,urn:contentItem:63P3-9W51-DXK2-M566-00000-00
"Xponance Inc. Buys 3,656 Shares of Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-09-24,940 words,940,408,76,484294,AMCN-10009368,urn:contentItem:63P7-7KP1-JCMN-Y426-00000-00
Momo Inc. ( NASDAQ : MOMO ) Shares Sold by Citigroup Inc.,American Banking and Market News,,2021-09-24,610 words,610,408,73,439934,AMBNWS2021,urn:contentItem:63P3-9W51-DXK2-M29S-00000-00
Connor Clark & Lunn Investment Management Ltd. Raises Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-24,875 words,875,408,73,439934,AMBNWS2021,urn:contentItem:63P3-9W61-DXK2-M0G7-00000-00
Eagle Asset Management Inc. Sells 147 Shares of Citigroup Inc. ( NYSE :C),Zolmax.com,,2021-09-24,882 words,882,408,72,484302,AMCN-116308,urn:contentItem:63P3-XP11-JCMN-Y235-00000-00
Regentatlantic Capital LLC Has $5.90 Million Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-24,844 words,844,408,71,439934,AMBNWS2021,urn:contentItem:63P7-0GP1-DXK2-M16X-00000-00
Artisan Partners Limited Partnership Has $908.98 Million Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-24,810 words,810,408,70,439934,AMBNWS2021,urn:contentItem:63P7-0GP1-DXK2-M3XY-00000-00
"Citigroup Inc. Raises Position in Morningstar, Inc. ( NASDAQ :MORN)",American Banking and Market News,,2021-09-24,666 words,666,408,70,439934,AMBNWS2021,urn:contentItem:63P3-9W51-DXK2-M2C4-00000-00
Quilter Plc Trims Stock Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-25,808 words,808,308,77,439934,AMBNWS2021,urn:contentItem:63PG-KPP1-JB40-X37K-00000-00
Commonwealth Equity Services LLC Boosts Stake in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-25,786 words,786,308,76,439934,AMBNWS2021,urn:contentItem:63PG-KPF1-DXK2-M1YK-00000-00
Equity Commonwealth ( NYSE :EQC) Shares Acquired by Citigroup Inc.,American Banking and Market News,,2021-09-25,408 words,408,308,75,439934,AMBNWS2021,urn:contentItem:63PG-KPF1-DXK2-M0WD-00000-00
Insight Wealth Strategies LLC Sells 371 Shares of Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-25,789 words,789,308,74,439934,AMBNWS2021,urn:contentItem:63PG-KNS1-JB40-X4H2-00000-00
"Eqis Capital Management Inc. Purchases 1,084 Shares of Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-09-25,879 words,879,308,73,484294,AMCN-10009368,urn:contentItem:63P9-TVY1-F03R-N4G3-00000-00
Insight Advisors LLC PA Increases Stake in Citigroup Inc. ( NYSE :C),Transcript Daily,,2021-09-25,865 words,865,308,71,484294,AMCN-10009368,urn:contentItem:63P9-TVY1-F03R-N4HK-00000-00
Fjarde AP Fonden Fourth Swedish National Pension Fund Cuts Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-25,841 words,841,308,70,439934,AMBNWS2021,urn:contentItem:63PG-KPP1-JB40-X3GX-00000-00
"Ocugen, Inc. ( NASDAQ :OCGN) Position Boosted by Citigroup Inc.",American Banking and Market News,,2021-09-25,751 words,751,308,70,439934,AMBNWS2021,urn:contentItem:63PG-KPF1-DXK2-M024-00000-00
Citigroup Inc. ( NYSE :C) Shares Acquired by Intact Investment Management Inc.,American Banking and Market News,,2021-09-26,802 words,802,284,77,439934,AMBNWS2021,urn:contentItem:63PM-X8F1-JB40-X127-00000-00
"Intact Investment Management Inc. Purchases 6,800 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-26,820 words,820,284,76,439934,AMBNWS2021,urn:contentItem:63PM-X8F1-JB40-X3D1-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Ninety One North America Inc.,American Banking and Market News,,2021-09-26,813 words,813,284,75,439934,AMBNWS2021,urn:contentItem:63PH-7KW1-DXK2-M373-00000-00
"Banque Pictet & Cie SA Acquires 63,632 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-26,801 words,801,284,75,439934,AMBNWS2021,urn:contentItem:63PH-7KY1-DXK2-M01J-00000-00
"BankUnited, Inc. ( NYSE :BKU) Shares Acquired by Citigroup Inc.",American Banking and Market News,,2021-09-26,597 words,597,284,73,439934,AMBNWS2021,urn:contentItem:63PH-7KX1-DXK2-M1TX-00000-00
"Ninety One UK Ltd Sells 45,313 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-26,872 words,872,284,73,439934,AMBNWS2021,urn:contentItem:63PM-X8F1-JB40-X180-00000-00
Banque Pictet & Cie SA Boosts Stock Position in Citigroup Inc. ( NYSE :C),Transcript Daily,,2021-09-26,845 words,845,284,72,484294,AMCN-10009368,urn:contentItem:63PH-T151-F03R-N2S6-00000-00
"Campbell & CO Investment Adviser LLC Invests $251,000 in Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-09-26,887 words,887,284,72,484294,AMCN-10009368,urn:contentItem:63PH-T151-F03R-N2B9-00000-00
Jennison Associates LLC Boosts Stake in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-27,852 words,852,342,77,439934,AMBNWS2021,urn:contentItem:63PR-77C1-DXK2-M1PP-00000-00
Citigroup Inc. ( NYSE :C) Shares Bought by Jennison Associates LLC,American Banking and Market News,,2021-09-27,814 words,814,342,76,439934,AMBNWS2021,urn:contentItem:5T6H-TPH1-JB40-X1KD-00000-00
Kentucky Retirement Systems Makes New Investment in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-27,785 words,785,342,75,439934,AMBNWS2021,urn:contentItem:63PV-Y0F1-DXK2-M1W7-00000-00
"Bank of Montreal Can Buys 818,032 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-27,773 words,773,342,73,439934,AMBNWS2021,urn:contentItem:63PR-7781-DXK2-M0WC-00000-00
"Citigroup Inc. Increases Stake in ImmunityBio, Inc. ( NASDAQ :IBRX)",American Banking and Market News,,2021-09-27,529 words,529,342,73,439934,AMBNWS2021,urn:contentItem:63PR-77B1-DXK2-M4T2-00000-00
Knights of Columbus Asset Advisors LLC Decreases Stake in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-27,897 words,897,342,72,439934,AMBNWS2021,urn:contentItem:63PR-77C1-DXK2-M2T6-00000-00
Sanmina Co. ( NASDAQ :SANM) Position Boosted by Citigroup Inc.,American Banking and Market News,,2021-09-27,508 words,508,342,72,439934,AMBNWS2021,urn:contentItem:63PR-77B1-DXK2-M4T6-00000-00
"Citigroup Inc. Invests $4.32 Million in Vimeo, Inc. (OTCMKTS:VMEOV)",American Banking and Market News,,2021-09-27,313 words,313,342,72,439934,AMBNWS2021,urn:contentItem:63PR-77B1-DXK2-M4TB-00000-00
Citigroup Inc. ( NYSE :C) Shares Bought by Scotia Capital Inc.,American Banking and Market News,,2021-09-28,827 words,827,413,80,439934,AMBNWS2021,urn:contentItem:63R2-VSV1-DXK2-M0YH-00000-00
"Scotia Capital Inc. Purchases 66,670 Shares of Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-09-28,909 words,909,413,74,484294,AMCN-10009368,urn:contentItem:63PY-TS61-JCMN-Y08W-00000-00
"Natixis Advisors L.P. Buys 18,707 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-28,888 words,888,413,73,439934,AMBNWS2021,urn:contentItem:63R2-VSV1-DXK2-M1F7-00000-00
Legal & General Group Plc Has $997.79 Million Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-28,831 words,831,413,73,439934,AMBNWS2021,urn:contentItem:63R2-VSV1-DXK2-M33W-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Skba Capital Management LLC,American Banking and Market News,,2021-09-28,903 words,903,413,73,439934,AMBNWS2021,urn:contentItem:63R2-VSV1-DXK2-M29B-00000-00
"Shell Asset Management Co. Sells 81,694 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-28,828 words,828,413,73,439934,AMBNWS2021,urn:contentItem:63PY-6B81-JB40-X38F-00000-00
Shell Asset Management Co. Has $3.74 Million Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-28,837 words,837,413,73,439934,AMBNWS2021,urn:contentItem:63PY-6B11-JB40-X2PK-00000-00
Guyasuta Investment Advisors Inc. Has $1.32 Million Holdings in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-09-28,879 words,879,413,73,484233,AMCN-116307,urn:contentItem:63PY-TS61-JCMN-Y0Y3-00000-00
Guyasuta Investment Advisors Inc. Purchases 155 Shares of Citigroup Inc. ( NYSE :C),Zolmax.com,,2021-09-28,837 words,837,413,73,484302,AMCN-116308,urn:contentItem:63PY-TS61-JCMN-Y253-00000-00
"Legal & General Group Plc Buys 689,465 Shares of Citigroup Inc. ( NYSE :C)",Zolmax.com,,2021-09-28,897 words,897,413,73,484302,AMCN-116308,urn:contentItem:63PY-TS61-JCMN-Y2P8-00000-00
Deprince Race & Zollo Inc. Reduces Stake in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-29,856 words,856,391,96,439934,AMBNWS2021,urn:contentItem:63R8-V601-JB40-X4DN-00000-00
"Mutual Advisors LLC Acquires 1,192 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-29,847 words,847,391,76,439934,AMBNWS2021,urn:contentItem:63R5-5721-JB40-X29B-00000-00
Advisor Partners LLC Reduces Position in Citigroup Inc. ( NYSE :C),Zolmax.com,,2021-09-29,886 words,886,391,75,484302,AMCN-116308,urn:contentItem:63R5-SVH1-F03R-N292-00000-00
Citigroup Inc. ( NYSE :C) Stake Trimmed by Deprince Race & Zollo Inc.,Zolmax.com,,2021-09-29,905 words,905,391,75,484302,AMCN-116308,urn:contentItem:63R5-SVH1-F03R-N288-00000-00
qPULA Trading Management LP Buys New Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-29,816 words,816,391,74,439934,AMBNWS2021,urn:contentItem:63R8-V601-JB40-X516-00000-00
Advisor Partners LLC Trims Position in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-09-29,855 words,855,391,74,484233,AMCN-116307,urn:contentItem:63R5-SVH1-F03R-N12W-00000-00
Hoylecohen LLC Has $1.56 Million Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-29,872 words,872,391,73,439934,AMBNWS2021,urn:contentItem:63R5-5721-JB40-X1XW-00000-00
"Citigroup Inc. Raises Position in Lydall, Inc. ( NYSE :LDL)",American Banking and Market News,,2021-09-29,505 words,505,391,72,439934,AMBNWS2021,urn:contentItem:63R4-2NX1-DXK2-M1NW-00000-00
"Barrow Hanley Mewhinney & Strauss LLC Sells 2,848,552 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-29,869 words,869,391,72,439934,AMBNWS2021,urn:contentItem:63R8-V621-JB40-X1FW-00000-00
Stephens Inc. AR Reduces Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-30,800 words,800,430,77,439934,AMBNWS2021,urn:contentItem:63RH-3P51-DXK2-M3J3-00000-00
Blair William & Co. IL Decreases Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-30,776 words,776,430,75,439934,AMBNWS2021,urn:contentItem:63RH-3P51-DXK2-M3JB-00000-00
Barings LLC Cuts Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-09-30,825 words,825,430,75,439934,AMBNWS2021,urn:contentItem:63RH-3P51-DXK2-M3YK-00000-00
"Morningstar Investment Services LLC Acquires 4,414 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-09-30,846 words,846,430,73,439934,AMBNWS2021,urn:contentItem:63RH-3P61-DXK2-M39D-00000-00
Stephens Inc. AR Has $6.52 Million Holdings in Citigroup Inc. ( NYSE :C),Zolmax.com,,2021-09-30,855 words,855,430,73,484302,AMCN-116308,urn:contentItem:63RC-SD41-JCMN-Y2XC-00000-00
Samalin Investment Counsel LLC Decreases Holdings in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-09-30,928 words,928,430,73,484233,AMCN-116307,urn:contentItem:63RH-40G1-JCMN-Y201-00000-00
"Morningstar Investment Services LLC Buys 4,414 Shares of Citigroup Inc. ( NYSE :C)",Watchlist News,,2021-09-30,916 words,916,430,72,484299,AMCN-135127,urn:contentItem:63RC-SGM1-JCMN-Y44G-00000-00
"PriceSmart, Inc. (NASDAQ:PSMT) Position Increased by Citigroup Inc.",American Banking and Market News,,2021-09-30,657 words,657,430,72,439934,AMBNWS2021,urn:contentItem:63RC-57M1-DXK2-M0M1-00000-00
Citigroup Inc. ( NYSE :C) Shares Purchased by Hourglass Capital LLC,Transcript Daily,,2021-10-01,900 words,900,381,75,484294,AMCN-10009368,urn:contentItem:63RK-R5P1-JCMN-Y356-00000-00
"Clarity Wealth Advisors LLC Acquires 1,991 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-01,863 words,863,381,74,439934,AMBNWS2021,urn:contentItem:63RR-7MW1-JB40-X383-00000-00
Oppenheimer Analysts Reduce Earnings Estimates for Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-01,798 words,798,381,74,439934,AMBNWS2021,urn:contentItem:63RK-4SM1-DXK2-M1MR-00000-00
"305,000 Shares in Gobi Acquisition Corp. ( NASDAQ :GOBI) Bought by Citigroup Inc.",American Banking and Market News,,2021-10-01,267 words,267,381,72,439934,AMBNWS2021,urn:contentItem:63RK-4SK1-DXK2-M4N7-00000-00
Citigroup Inc. ( NYSE :C) Shares Acquired by Dimensional Fund Advisors LP,American Banking and Market News,,2021-10-01,861 words,861,381,71,439934,AMBNWS2021,urn:contentItem:63RR-7MW1-JB40-X2WN-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Golden State Wealth Management LLC,DailyPolitical,,2021-10-01,917 words,917,381,71,484233,AMCN-116307,urn:contentItem:63RK-R5P1-JCMN-Y40T-00000-00
Golden State Wealth Management LLC Lowers Stock Position in Citigroup Inc. ( NYSE :C),Zolmax.com,,2021-10-01,882 words,882,381,70,484302,AMCN-116308,urn:contentItem:63RK-R5P1-JCMN-Y506-00000-00
"Citigroup Inc. Grows Stock Holdings in Altimmune, Inc. ( NASDAQ :ALT)",American Banking and Market News,,2021-10-01,582 words,582,381,70,439934,AMBNWS2021,urn:contentItem:63RK-4SK1-DXK2-M4PH-00000-00
"Citigroup Inc. Purchases 8,458 Shares of Invesco Solar ETF (NYSEARCA:TAN)",American Banking and Market News,,2021-10-01,342 words,342,381,70,439934,AMBNWS2021,urn:contentItem:63RK-4SG1-DXK2-M0FY-00000-00
Independent Advisor Alliance Purchases 661 Shares of Citigroup Inc. ( NYSE :C),Transcript Daily,,2021-10-02,845 words,845,290,74,484294,AMCN-10009368,urn:contentItem:63RT-N4C1-F03R-N4W0-00000-00
Jones Financial Companies Lllp Trims Stock Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-02,812 words,812,290,74,439934,AMBNWS2021,urn:contentItem:63RT-3BP1-JB40-X35J-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Prospera Financial Services Inc,Watchlist News,,2021-10-02,939 words,939,290,73,484299,AMCN-135127,urn:contentItem:63RT-N2B1-F03R-N0RW-00000-00
Citigroup Inc. ( NYSE :C) Shares Acquired by AlphaCrest Capital Management LLC,American Banking and Market News,,2021-10-02,818 words,818,290,73,439934,AMBNWS2021,urn:contentItem:63RX-RP51-JB40-X39Y-00000-00
"Spectrum Pharmaceuticals, Inc. ( NASDAQ :SPPI) Shares Sold by Citigroup Inc.",American Banking and Market News,,2021-10-02,622 words,622,290,71,439934,AMBNWS2021,urn:contentItem:63RT-3D41-JB40-X4HJ-00000-00
Citigroup Inc. ( NYSE :C) Shares Bought by Healthcare of Ontario Pension Plan Trust Fund,Transcript Daily,,2021-10-02,909 words,909,290,70,484294,AMCN-10009368,urn:contentItem:63RT-N4C1-F03R-N50S-00000-00
FY2021 Earnings Forecast for Citigroup Inc. ( NYSE :C) Issued By Oppenheimer,Transcript Daily,,2021-10-02,773 words,773,290,69,484294,AMCN-10009368,urn:contentItem:63RS-8Y31-F03R-N0T5-00000-00
Lido Advisors LLC Increases Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-03,818 words,818,311,76,439934,AMBNWS2021,urn:contentItem:63S1-28H1-JB40-X2C7-00000-00
DHC Acquisition Corp. ( NASDAQ :DHCAU) Shares Sold by Citigroup Inc.,American Banking and Market News,,2021-10-03,317 words,317,311,74,439934,AMBNWS2021,urn:contentItem:63S1-28H1-JB40-X004-00000-00
Lido Advisors LLC Boosts Stock Holdings in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-10-03,854 words,854,311,74,484233,AMCN-116307,urn:contentItem:63S1-KDC1-F03R-N0Y9-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Nicola Wealth Management LTD.,American Banking and Market News,,2021-10-03,824 words,824,311,73,439934,AMBNWS2021,urn:contentItem:63S4-PJ41-JB40-X47K-00000-00
ModivCare Inc. ( NASDAQ :MODV) Shares Bought by Citigroup Inc.,American Banking and Market News,,2021-10-03,622 words,622,311,72,439934,AMBNWS2021,urn:contentItem:63S1-28H1-JB40-X06Y-00000-00
"Eastern Bankshares, Inc. ( NASDAQ :EBC) Shares Sold by Citigroup Inc.",American Banking and Market News,,2021-10-03,590 words,590,311,70,439934,AMBNWS2021,urn:contentItem:63S1-28G1-JB40-X560-00000-00
National Grid plc ( NYSE :NGG) Shares Sold by Citigroup Inc.,American Banking and Market News,,2021-10-03,568 words,568,311,70,439934,AMBNWS2021,urn:contentItem:63S1-28G1-JB40-X55V-00000-00
Citigroup Inc. Boosts Holdings in Diodes Incorporated ( NASDAQ :DIOD),American Banking and Market News,,2021-10-03,717 words,717,311,69,439934,AMBNWS2021,urn:contentItem:63S1-28G1-JB40-X55H-00000-00
"Citigroup Inc. Increases Holdings in Kiniksa Pharmaceuticals, Ltd. ( NASDAQ :KNSA)",American Banking and Market News,,2021-10-03,495 words,495,311,69,439934,AMBNWS2021,urn:contentItem:63S1-28H1-JB40-X07J-00000-00
Advisory Services Network LLC Boosts Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-04,814 words,814,355,76,439934,AMBNWS2021,urn:contentItem:63S7-1KJ1-DXK2-M2MJ-00000-00
Boston Partners Decreases Stock Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-04,887 words,887,355,76,439934,AMBNWS2021,urn:contentItem:63SB-S9K1-DXK2-M1V0-00000-00
"Trexquant Investment LP Buys 9,129 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-04,899 words,899,355,75,439934,AMBNWS2021,urn:contentItem:63SB-S9K1-DXK2-M4J3-00000-00
"Profund Advisors LLC Buys 112,785 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-04,871 words,871,355,75,439934,AMBNWS2021,urn:contentItem:63SB-S9K1-DXK2-M2PF-00000-00
Tempus Wealth Planning LLC Increases Position in Citigroup Inc. ( NYSE :C),DailyPolitical,,2021-10-04,898 words,898,355,74,484233,AMCN-116307,urn:contentItem:63S7-MMF1-F03R-N1KC-00000-00
Advisory Services Network LLC Raises Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-04,809 words,809,355,74,439934,AMBNWS2021,urn:contentItem:63S7-1KM1-DXK2-M466-00000-00
"Citigroup Inc. Cuts Position in AnaptysBio, Inc. ( NASDAQ :ANAB)",American Banking and Market News,,2021-10-04,527 words,527,355,72,439934,AMBNWS2021,urn:contentItem:63S7-1KJ1-DXK2-M0J1-00000-00
"Tempus Wealth Planning LLC Has $792,000 Stock Position in Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-04,834 words,834,355,72,439934,AMBNWS2021,urn:contentItem:63SB-S831-DXK2-M3P9-00000-00
Montes Archimedes Acquisition Corp. ( NASDAQ : MAAC ) Shares Acquired by Citigroup Inc.,American Banking and Market News,,2021-10-05,329 words,329,370,73,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M43G-00000-00
"Jacobi Capital Management LLC Has $589,000 Holdings in Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-10-05,907 words,907,370,71,484294,AMCN-10009368,urn:contentItem:63SF-M7N1-JCMN-Y018-00000-00
"Arcutis Biotherapeutics, Inc. ( NASDAQ :ARQT) Shares Acquired by Citigroup Inc.",American Banking and Market News,,2021-10-05,621 words,621,370,71,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M419-00000-00
"Jacobi Capital Management LLC Purchases 1,146 Shares of Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-10-05,923 words,923,370,71,484294,AMCN-10009368,urn:contentItem:63SF-M7N1-JCMN-Y006-00000-00
"MiMedx Group, Inc. ( NASDAQ :MDXG) Holdings Increased by Citigroup Inc.",American Banking and Market News,,2021-10-05,599 words,599,370,71,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M42J-00000-00
"MarineMax, Inc. ( NYSE :HZO) Shares Acquired by Citigroup Inc.",American Banking and Market News,,2021-10-05,658 words,658,370,71,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M4CP-00000-00
iShares MBS ETF ( NASDAQ :MBB) Shares Sold by Citigroup Inc.,American Banking and Market News,,2021-10-05,507 words,507,370,70,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M42H-00000-00
"Citigroup Inc. Increases Stake in BioAtla, Inc. ( NASDAQ :BCAB)",American Banking and Market News,,2021-10-05,685 words,685,370,70,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M41B-00000-00
"Citigroup Inc. Grows Position in FormFactor, Inc. ( NASDAQ :FORM)",American Banking and Market News,,2021-10-05,664 words,664,370,69,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M41P-00000-00
argenx SE ( NASDAQ :ARGX) Shares Bought by Citigroup Inc.,American Banking and Market News,,2021-10-05,701 words,701,370,69,439934,AMBNWS2021,urn:contentItem:63SF-27R1-DXK2-M4CV-00000-00
"Lazard Asset Management LLC Sells 28,713 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-06,838 words,838,381,75,439934,AMBNWS2021,urn:contentItem:5T75-PKR1-JB40-X3J8-00000-00
Stepan ( NYSE :SCL) Shares Bought by Citigroup Inc.,American Banking and Market News,,2021-10-06,559 words,559,381,74,439934,AMBNWS2021,urn:contentItem:63SM-Y4P1-JB40-X47Y-00000-00
Rotor Acquisition Corp. ( NYSE :ROT) Shares Purchased by Citigroup Inc.,American Banking and Market News,,2021-10-06,358 words,358,381,73,439934,AMBNWS2021,urn:contentItem:63SM-Y4P1-JB40-X466-00000-00
Citigroup Inc. ( NYSE :C) Shares Sold by Massachusetts Financial Services Co. MA,American Banking and Market News,,2021-10-06,815 words,815,381,72,439934,AMBNWS2021,urn:contentItem:63ST-3CF1-JB40-X0XM-00000-00
Deluxe Co. ( NYSE :DLX) Shares Sold by Citigroup Inc.,American Banking and Market News,,2021-10-06,553 words,553,381,72,439934,AMBNWS2021,urn:contentItem:63SM-Y4P1-JB40-X470-00000-00
FY2021 EPS Estimates for Citigroup Inc. Lowered by Analyst ( NYSE :C),American Banking and Market News,,2021-10-06,820 words,820,381,71,439934,AMBNWS2021,urn:contentItem:63SM-Y4P1-JB40-X50M-00000-00
ContextLogic Inc. ( NASDAQ :WISH) Shares Bought by Citigroup Inc.,American Banking and Market News,,2021-10-06,747 words,747,381,71,439934,AMBNWS2021,urn:contentItem:63SM-Y4P1-JB40-X477-00000-00
Bailard Inc. Raises Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-07,867 words,867,442,78,439934,AMBNWS2021,urn:contentItem:63T0-N011-JB40-X1N0-00000-00
ProShare Advisors LLC Boosts Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-07,837 words,837,442,78,439934,AMBNWS2021,urn:contentItem:63T0-N011-JB40-X2BP-00000-00
"German American Bancorp Inc. Acquires 5,351 Shares of Citigroup Inc. ( NYSE :C)",American Banking and Market News,,2021-10-07,804 words,804,442,76,439934,AMBNWS2021,urn:contentItem:63T0-N011-JB40-X1N4-00000-00
Private Advisor Group LLC Grows Position in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-07,773 words,773,442,76,439934,AMBNWS2021,urn:contentItem:63SV-YN31-JB40-X2NM-00000-00
Vanguard Group Inc. Has $12.02 Billion Stock Holdings in Citigroup Inc. ( NYSE :C),American Banking and Market News,,2021-10-07,805 words,805,442,75,439934,AMBNWS2021,urn:contentItem:63T0-N011-JB40-X3CM-00000-00
"Vanguard Group Inc. Buys 9,716 Shares of Citigroup Inc. ( NYSE :C)",Transcript Daily,,2021-10-07,905 words,905,442,74,484294,AMCN-10009368,urn:contentItem:63SW-JVM1-JCMN-Y50B-00000-00
RLX Technology Inc. ( NYSE : RLX ) Shares Acquired by Citigroup Inc.,American Banking and Market News,,2021-10-07,398 words,398,442,74,439934,AMBNWS2021,urn:contentItem:63SV-YHN1-JB40-X55H-00000-00
