title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
Deere & Company ( NYSE :DE) Shares Purchased by Alpha Cubed Investments LLC,Transcript Daily,,2021-08-04,1033 words,1033,38,91,484294,AMCN-10009368,urn:contentItem:6397-GHY1-F03R-N3W2-00000-00
Deere & Company ( NYSE :DE) Shares Acquired by Meridian Wealth Management LLC,Transcript Daily,,2021-08-04,1127 words,1127,38,91,484294,AMCN-10009368,urn:contentItem:6397-GHY1-F03R-N4BH-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Raymond James Trust N.A.,Watchlist News,,2021-08-04,1176 words,1176,38,90,484299,AMCN-135127,urn:contentItem:6397-GHD1-JCMN-Y1K5-00000-00
Meridian Wealth Management LLC Buys 798 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-04,946 words,946,38,90,439934,AMBNWS2021,urn:contentItem:639B-HFV1-JB40-X37T-00000-00
$10.20 Billion in Sales Expected for Deere & Company ( NYSE :DE) This Quarter,American Banking and Market News,,2021-08-04,1007 words,1007,38,90,439934,AMBNWS2021,urn:contentItem:6396-VCG1-JB40-X3N4-00000-00
Outfitter Financial LLC Sells 415 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-05,924 words,924,33,91,439934,AMBNWS2021,urn:contentItem:639J-H361-DXK2-M4BG-00000-00
Rheos Capital Works Inc. Takes Position in Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-05,1056 words,1056,33,91,484294,AMCN-10009368,urn:contentItem:639F-FHG1-JCMN-Y1Y8-00000-00
"TCW Group Inc. Sells 2,421 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-05,1005 words,1005,33,90,439934,AMBNWS2021,urn:contentItem:639D-V481-DXK2-M105-00000-00
"Rheos Capital Works Inc. Acquires Shares of 20,000 Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-05,999 words,999,33,89,439934,AMBNWS2021,urn:contentItem:639J-H361-DXK2-M2MJ-00000-00
John Deere acquires autonomous ag startup,Farm Industry News,,2021-08-05,456 words,456,33,51,254303,FARMIN2021,urn:contentItem:639J-P0Y1-DY2V-D4KB-00000-00
"John Deere Acquires Bear Flag Robotics to Accelerate Autonomous Technology on the Farm - John Deere has acquired Bear Flag Robotics, an agriculture technology startup based in Silicon Valley.",PR Newswire,,2021-08-05,900 words,900,33,51,8054,PRNEWS2021,urn:contentItem:639D-XRF1-DXP3-R0X7-00000-00
DAVENPORT & Co LLC Raises Holdings in Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-06,1133 words,1133,12,103,484294,AMCN-10009368,urn:contentItem:639N-DR61-F03R-N3PT-00000-00
"DAVENPORT & Co LLC Purchases 17,282 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-06,963 words,963,12,102,439934,AMBNWS2021,urn:contentItem:639S-FMH1-JB40-X1MF-00000-00
Eukles Asset Management Purchases 381 Shares of Deere & Company ( NYSE :DE),Watchlist News,,2021-08-06,1132 words,1132,12,91,484299,AMCN-135127,urn:contentItem:639N-DR71-F03R-N32K-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Stratos Wealth Partners LTD.,American Banking and Market News,,2021-08-06,940 words,940,12,91,439934,AMBNWS2021,urn:contentItem:639M-S8B1-DXK2-M2F7-00000-00
Cozad Asset Management Inc. Boosts Stock Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-06,1066 words,1066,12,89,439934,AMBNWS2021,urn:contentItem:639S-FMH1-JB40-X4CW-00000-00
Mizuho Markets Cayman LP Acquires New Stake in Deere & Company ( NYSE :DE),DailyPolitical,,2021-08-06,1039 words,1039,12,89,484233,AMCN-116307,urn:contentItem:639S-NDF1-F03R-N06G-00000-00
Mizuho Markets Cayman LP Acquires New Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-06,891 words,891,12,89,439934,AMBNWS2021,urn:contentItem:639S-FMH1-JB40-X3Y8-00000-00
John Deere buys startup Bear Flag Robotics for $250M for tractor autonomy,American Salon,Matt Hamblen,2021-08-06,524 words,524,12,50,442041,AMSLON2021,urn:contentItem:639S-BT91-DXM4-G054-00000-00
"Green Industry Pros Magazine Announces 2021 Editor's Choice Award Winners Green Industry Pros magazine, published by AC Business Media , reveals the 2021 Editor's Choice Awards, featuring the top 30 landscaping products based on innovation, dependability, as well as audience engagement on Green Industry Pros' online site.",PR Newswire,,2021-08-06,590 words,590,12,29,8054,PRNEWS2021,urn:contentItem:639N-KK71-DXP3-R0V6-00000-00
$10.20 Billion in Sales Expected for Deere & Company ( NYSE :DE) This Quarter,Transcript Daily,,2021-08-07,1220 words,1220,4,89,484294,AMCN-10009368,urn:contentItem:63B0-K1T1-F03R-N39W-00000-00
"$1 trillion infrastructure bill awaits final vote after Senate breaks filibuster, shuts down debate",CNN Wire,"By Ali Zaslav, Manu Raju and Clare Foran, CNN",2021-08-07,981 words,981,4,25,385157,CNNWRE2021,urn:contentItem:639T-WK71-DY7V-G3SD-00000-00
Mergers and Acquisitions,The Deal Pipeline,,2021-08-07,48 words,48,4,19,244689,DADEAL2021,urn:contentItem:63BF-1V81-JBSN-153H-00000-00
"Column Capital Advisors, LLC Buys iShares U.S. ...",GuruFocus.com,,2021-08-07,5238 words,5238,4,1,484250,GURU-7122,urn:contentItem:639T-Y9X1-F03R-N22V-00000-00
Whittier Trust Co. of Nevada Inc. Has $3.63 Million Stake in Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-08,1087 words,1087,5,97,484294,AMCN-10009368,urn:contentItem:63B3-7PV1-F03R-N0YX-00000-00
Deere & Company ( NYSE :DE) Shares Acquired by Asset Advisors Investment Management LLC,American Banking and Market News,,2021-08-08,978 words,978,5,90,439934,AMBNWS2021,urn:contentItem:63B2-NYP1-JB40-X26P-00000-00
"Asset Advisors Investment Management LLC Acquires 2,173 Shares of Deere & Company ( NYSE :DE)",Zolmax.com,,2021-08-08,1065 words,1065,5,89,484302,AMCN-116308,urn:contentItem:63B3-7PW1-F03R-N34V-00000-00
Senate clears last hurdle before final vote on massive $1.2 trillion bipartisan infrastructure package,CNN Wire,"By Kristin Wilson, Ali Zaslav, Manu Raju and Clare Foran, CNN",2021-08-08,823 words,823,5,28,385157,CNNWRE2021,urn:contentItem:63B2-18V1-DY7V-G414-00000-00
"DEF CON: Security Holes in Deere, Case IH Shine Spotlight on Agriculture Cyber Risk",Newstex Blogs,Paul Roberts,2021-08-08,2378 words,2378,5,5,299488,BJUM-10009537,urn:contentItem:63B6-HMM1-JCMN-Y27Y-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Tsfg LLC,Ticker Report,,2021-08-09,1129 words,1129,41,94,484293,AMCN-126392,urn:contentItem:63B9-8WT1-JCMN-Y2JM-00000-00
Deere & Company ( NYSE :DE) Stake Cut by Tsfg LLC,Watchlist News,,2021-08-09,1188 words,1188,41,94,484299,AMCN-135127,urn:contentItem:63BD-JN81-JCMN-Y3B6-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Usca Ria LLC,Transcript Daily,,2021-08-09,1032 words,1032,41,93,484294,AMCN-10009368,urn:contentItem:63B9-8V61-F03R-N4CV-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Sarasin & Partners LLP,Watchlist News,,2021-08-09,1143 words,1143,41,93,484299,AMCN-135127,urn:contentItem:63B9-8WT1-JCMN-Y2VX-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Viking Fund Management LLC,American Banking and Market News,,2021-08-09,987 words,987,41,91,439934,AMBNWS2021,urn:contentItem:63BD-C2V1-JB40-X4DX-00000-00
Veriti Management LLC Acquires 939 Shares of Deere & Company ( NYSE :DE),Watchlist News,,2021-08-09,1115 words,1115,41,91,484299,AMCN-135127,urn:contentItem:63B9-8WT1-JCMN-Y33P-00000-00
Deere & Company ( NYSE :DE) Stake Boosted by Oak Harvest Investment Services,American Banking and Market News,,2021-08-09,979 words,979,41,91,439934,AMBNWS2021,urn:contentItem:63BD-C2V1-JB40-X3FG-00000-00
"Bartlett & Co. LLC Sells 25,408 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-10,1018 words,1018,26,102,439934,AMBNWS2021,urn:contentItem:63BM-B3W1-JB40-X484-00000-00
"11,628 Shares in Deere & Company ( NYSE :DE) Bought by Benson Investment Management Company Inc.",Transcript Daily,,2021-08-10,1121 words,1121,26,95,484294,AMCN-10009368,urn:contentItem:63BM-JRG1-F03R-N1F6-00000-00
"Sumitomo Mitsui DS Asset Management Company Ltd Purchases 4,170 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-10,956 words,956,26,93,439934,AMBNWS2021,urn:contentItem:63BG-NJT1-DXK2-M00S-00000-00
Clear Street Markets LLC Increases Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-10,934 words,934,26,91,439934,AMBNWS2021,urn:contentItem:63BM-B4K1-DXK2-M1D7-00000-00
Ausdal Financial Partners Inc. Acquires 56 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-10,950 words,950,26,90,439934,AMBNWS2021,urn:contentItem:63BM-B3X1-JB40-X0PX-00000-00
"BKD Wealth Advisors LLC Has $275,000 Stake in Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-10,960 words,960,26,90,439934,AMBNWS2021,urn:contentItem:63BG-NJT1-DXK2-M0T4-00000-00
"BKD Wealth Advisors LLC Has $275,000 Stock Holdings in Deere & Company ( NYSE :DE)",DailyPolitical,,2021-08-10,1005 words,1005,26,88,484233,AMCN-116307,urn:contentItem:63BH-BK31-JCMN-Y4KT-00000-00
Deere & Company ( NYSE :DE) Shares Acquired by Arden Trust Co,DailyPolitical,,2021-08-11,1077 words,1077,25,103,484233,AMCN-116307,urn:contentItem:63BR-96Y1-JCMN-Y356-00000-00
Arden Trust Co Buys 105 Shares of Deere & Company ( NYSE :DE),Zolmax.com,,2021-08-11,1080 words,1080,25,102,484302,AMCN-116308,urn:contentItem:63BR-96Y1-JCMN-Y45D-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Alliancebernstein L.P.,American Banking and Market News,,2021-08-11,994 words,994,25,93,439934,AMBNWS2021,urn:contentItem:63BP-MB71-DXK2-M38S-00000-00
Schwab Charitable Fund Lowers Holdings in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-11,993 words,993,25,92,439934,AMBNWS2021,urn:contentItem:63BV-88P1-JB40-X2XV-00000-00
"IFP Advisors Inc Acquires 2,103 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-11,949 words,949,25,92,439934,AMBNWS2021,urn:contentItem:63BP-MB71-DXK2-M2T0-00000-00
MUFG Securities EMEA plc Lowers Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-11,924 words,924,25,91,439934,AMBNWS2021,urn:contentItem:63BP-MB71-DXK2-M4N9-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Ausdal Financial Partners Inc.,DailyPolitical,,2021-08-11,1054 words,1054,25,90,484233,AMCN-116307,urn:contentItem:63BM-JRG1-F03R-N2B9-00000-00
MUFG Securities EMEA plc Trims Stock Holdings in Deere & Company ( NYSE :DE),Zolmax.com,,2021-08-11,1060 words,1060,25,90,484302,AMCN-116308,urn:contentItem:63BR-96Y1-JCMN-Y44H-00000-00
"US Patent Issued to DEERE & Co. on Aug. 10 for ""Hybrid transmission module for work vehicles"" ( Oklahoma , Kansas Inventors)",US Fed News,,2021-08-11,245 words,245,25,77,282801,USFDNW2021,urn:contentItem:63BM-3BN1-F12F-F2MX-00000-00
"US Patent Issued to DEERE & Co. on Aug. 10 for ""Seeding machine to provide transverse tramlines"" ( American , German Inventors)",US Fed News,,2021-08-11,286 words,286,25,75,282801,USFDNW2021,urn:contentItem:63BM-3BN1-F12F-F2K0-00000-00
"PGGM Investments Sells 30,538 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-12,1039 words,1039,27,93,439934,AMBNWS2021,urn:contentItem:63C2-8TX1-JB40-X3K6-00000-00
"Deere & Company ( NYSE :DE) Insider Cory J. Reed Sells 6,188 Shares",Zolmax.com,,2021-08-12,814 words,814,27,91,484302,AMCN-116308,urn:contentItem:63BY-6F11-JCMN-Y3MY-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Perigon Wealth Management LLC,Transcript Daily,,2021-08-12,1101 words,1101,27,91,484294,AMCN-10009368,urn:contentItem:63BY-6F11-JCMN-Y1B5-00000-00
Valeo Financial Advisors LLC Buys 538 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-12,950 words,950,27,90,439934,AMBNWS2021,urn:contentItem:63C2-8TX1-JB40-X333-00000-00
"Cory J. Reed Sells 6,188 Shares of Deere & Company ( NYSE :DE) Stock",American Banking and Market News,,2021-08-12,800 words,800,27,90,439934,AMBNWS2021,urn:contentItem:63C2-8TX1-JB40-X2TX-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Procyon Private Wealth Partners LLC,Zolmax.com,,2021-08-12,1102 words,1102,27,90,484302,AMCN-116308,urn:contentItem:63C2-J9J1-JCMN-Y06G-00000-00
Procyon Private Wealth Partners LLC Acquires 540 Shares of Deere & Company ( NYSE :DE),DailyPolitical,,2021-08-12,1094 words,1094,27,88,484233,AMCN-116307,urn:contentItem:63C2-J9H1-JCMN-Y4PD-00000-00
John Deere ’s latest purchase will move ag forward,Delta Farm Press,Tom J Bechman,2021-08-12,670 words,670,27,45,261811,DELTFP2021,urn:contentItem:63BX-H4N1-JBKS-P2J7-00000-00
Deere & Company ( DE ) Scheduled to Post Quarterly Earnings on Friday,American Banking and Market News,,2021-08-13,747 words,747,29,93,439934,AMBNWS2021,urn:contentItem:63C4-JJ01-DXK2-M0GF-00000-00
Welch Group LLC Boosts Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-13,951 words,951,29,93,439934,AMBNWS2021,urn:contentItem:63C4-JHY1-DXK2-M54Y-00000-00
"Deere & Company ( NYSE :DE) Receives Consensus Recommendation of ""Buy"" from Analysts",American Banking and Market News,,2021-08-13,918 words,918,29,91,439934,AMBNWS2021,urn:contentItem:63C4-JJ01-DXK2-M0PJ-00000-00
Steigerwald Gordon & Koch Inc. Sells 379 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-13,978 words,978,29,90,439934,AMBNWS2021,urn:contentItem:63C8-7M11-DXK2-M1VB-00000-00
Deere & Company ( NYSE :DE) Shares Bought by Aull & Monroe Investment Management Corp,Transcript Daily,,2021-08-13,1195 words,1195,29,90,484294,AMCN-10009368,urn:contentItem:63C5-6FG1-F03R-N4S0-00000-00
Calamos Advisors LLC Has $19.49 Million Holdings in Deere & Company ( NYSE :DE),Zolmax.com,,2021-08-13,1113 words,1113,29,90,484302,AMCN-116308,urn:contentItem:63C5-6FH1-F03R-N1D8-00000-00
Deere & Company ( NYSE :DE) Stock Holdings Lowered by Texas Permanent School Fund,American Banking and Market News,,2021-08-13,966 words,966,29,90,439934,AMBNWS2021,urn:contentItem:63C8-7M11-DXK2-M1H2-00000-00
"4,920 Shares in Deere & Company ( NYSE :DE) Acquired by AXS Investments LLC",American Banking and Market News,,2021-08-13,929 words,929,29,90,439934,AMBNWS2021,urn:contentItem:63C8-7M11-DXK2-M015-00000-00
GWM Advisors LLC Decreases Stock Holdings in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-14,938 words,938,16,92,439934,AMBNWS2021,urn:contentItem:63CB-HDD1-DXK2-M20F-00000-00
Mattern Wealth Management LLC Lowers Position in Deere & Company ( NYSE :DE),Watchlist News,,2021-08-14,1139 words,1139,16,92,484299,AMCN-135127,urn:contentItem:63CC-3BH1-JCMN-Y4VK-00000-00
Gleason Group Inc. Lowers Stock Holdings in Deere & Company ( NYSE :DE),Watchlist News,,2021-08-14,1169 words,1169,16,91,484299,AMCN-135127,urn:contentItem:63CG-C421-JCMN-Y2P9-00000-00
"Cory J. Reed Sells 6,188 Shares of Deere & Company ( NYSE :DE) Stock",Watchlist News,,2021-08-14,843 words,843,16,90,484299,AMCN-135127,urn:contentItem:63C9-S2X1-JCMN-Y0PK-00000-00
Mattern Wealth Management LLC Cuts Stock Position in Deere & Company ( NYSE :DE),Ticker Report,,2021-08-14,1071 words,1071,16,90,484293,AMCN-126392,urn:contentItem:63CC-3BH1-JCMN-Y3KN-00000-00
Personal CFO Solutions LLC Buys 29 Shares of Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-14,1024 words,1024,16,90,484294,AMCN-10009368,urn:contentItem:63CC-3BJ1-JCMN-Y255-00000-00
Boston Trust Walden Corp Has $63.68 Million Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-14,924 words,924,16,89,439934,AMBNWS2021,urn:contentItem:63CB-HDD1-DXK2-M30M-00000-00
State of Michigan Retirement System Lowers Stock Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-14,1011 words,1011,16,88,439934,AMBNWS2021,urn:contentItem:63CB-HD11-JB40-X11R-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Nelson Van Denburg & Campbell Wealth Management Group LLC,American Banking and Market News,,2021-08-14,945 words,945,16,86,439934,AMBNWS2021,urn:contentItem:63CG-5MK1-JB40-X55S-00000-00
Deere & Company ( NYSE :DE) Stake Cut by Duncker Streett & Co. Inc.,Transcript Daily,,2021-08-15,1002 words,1002,13,102,484294,AMCN-10009368,urn:contentItem:63CK-1G21-F03R-N46T-00000-00
"INTERNATIONAL PATENT: DEERE & COMPANY , JOHN DEERE GMBH & CO. KG FILES APPLICATION FOR ""METHOD FOR ANALYSING AN EMITTED AMOUNT OF SUBSTANCE""",US Fed News,,2021-08-15,248 words,248,13,97,282801,USFDNW2021,urn:contentItem:63CF-TGD1-F12F-F3JN-00000-00
Wedbush Securities Inc. Raises Position in Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-15,1109 words,1109,13,92,484294,AMCN-10009368,urn:contentItem:63CH-T001-JCMN-Y50P-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Thoroughbred Financial Services LLC,Zolmax.com,,2021-08-15,1030 words,1030,13,91,484302,AMCN-116308,urn:contentItem:63CK-1G31-F03R-N0FB-00000-00
Arkadios Wealth Advisors Purchases 587 Shares of Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-15,1053 words,1053,13,91,484294,AMCN-10009368,urn:contentItem:63CH-T001-JCMN-Y50J-00000-00
Atlas Capital Advisors LLC Raises Stock Holdings in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-15,951 words,951,13,90,439934,AMBNWS2021,urn:contentItem:63CJ-GMH1-JB40-X1M3-00000-00
Armor Investment Advisors LLC Sells 293 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-15,993 words,993,13,90,439934,AMBNWS2021,urn:contentItem:63CJ-GMH1-JB40-X15W-00000-00
Wedbush Securities Inc. Has $1.72 Million Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-15,882 words,882,13,90,439934,AMBNWS2021,urn:contentItem:63CJ-GMG1-JB40-X4KK-00000-00
Zweig DiMenna Associates LLC Lowers Stock Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-15,924 words,924,13,90,439934,AMBNWS2021,urn:contentItem:63CP-4SC1-DXK2-M229-00000-00
Deere & Company ( NYSE :DE) Stock Position Lessened by Zweig DiMenna Associates LLC,Zolmax.com,,2021-08-15,1109 words,1109,13,89,484302,AMCN-116308,urn:contentItem:63CK-1G31-F03R-N11M-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Hartford Investment Management Co.,American Banking and Market News,,2021-08-16,1011 words,1011,41,102,439934,AMBNWS2021,urn:contentItem:63CX-5SX1-DXK2-M4D4-00000-00
Hartford Investment Management Co. Has $11.59 Million Holdings in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-16,1003 words,1003,41,99,439934,AMBNWS2021,urn:contentItem:63CX-5SN1-DXK2-M0F5-00000-00
Deere & Company ( NYSE :DE) Shares Bought by Unigestion Holding SA,American Banking and Market News,,2021-08-16,960 words,960,41,93,439934,AMBNWS2021,urn:contentItem:63CS-GRY1-DXK2-M3X4-00000-00
Brokerages Set Deere & Company ( NYSE :DE) Price Target at $359.23,Watchlist News,,2021-08-16,1092 words,1092,41,92,484299,AMCN-135127,urn:contentItem:63CT-45S1-F03R-N3WC-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Cordasco Financial Network,Zolmax.com,,2021-08-16,1016 words,1016,41,92,484302,AMCN-116308,urn:contentItem:63CX-CHP1-JCMN-Y43S-00000-00
Deere & Company ( NYSE :DE) Receives $359.23 Consensus PT from Brokerages,DailyPolitical,,2021-08-16,988 words,988,41,92,484233,AMCN-116307,urn:contentItem:63CT-48K1-JCMN-Y01S-00000-00
Zurcher Kantonalbank Zurich Cantonalbank Boosts Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-16,925 words,925,41,92,439934,AMBNWS2021,urn:contentItem:63CX-5SM1-DXK2-M41D-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Hendley & Co. Inc.,Zolmax.com,,2021-08-17,1082 words,1082,23,103,484302,AMCN-116308,urn:contentItem:63D4-CY21-JCMN-Y3VX-00000-00
Heartland Bank & Trust Co Takes Position in Deere & Company ( NYSE :DE),Zolmax.com,,2021-08-17,1134 words,1134,23,102,484302,AMCN-116308,urn:contentItem:63D4-CY21-JCMN-Y3RR-00000-00
"3,955 Shares in Deere & Company ( NYSE :DE) Purchased by Heartland Bank & Trust Co",American Banking and Market News,,2021-08-17,1016 words,1016,23,100,439934,AMBNWS2021,urn:contentItem:63D4-4P31-DXK2-M2B0-00000-00
Deere & Company ( NYSE :DE) Shares Purchased by Ieq Capital LLC,American Banking and Market News,,2021-08-17,962 words,962,23,93,439934,AMBNWS2021,urn:contentItem:63D0-FJX1-JB40-X10J-00000-00
Deere & Company ( NYSE :DE) Stake Lifted by Huntington National Bank,American Banking and Market News,,2021-08-17,1044 words,1044,23,93,439934,AMBNWS2021,urn:contentItem:63D4-4P31-DXK2-M2PX-00000-00
Hanseatic Management Services Inc. Increases Position in Deere & Company ( NYSE :DE),DailyPolitical,,2021-08-17,1012 words,1012,23,91,484233,AMCN-116307,urn:contentItem:63D4-CY21-JCMN-Y30D-00000-00
Hanseatic Management Services Inc. Buys 53 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-17,1016 words,1016,23,90,439934,AMBNWS2021,urn:contentItem:63D4-4NV1-JB40-X3SP-00000-00
"Deere , UAW begin negotiations on labor agreement",PR Newswire,,2021-08-17,342 words,342,23,51,8054,PRNEWS2021,urn:contentItem:63CY-XP71-DXP3-R2VK-00000-00
John Deere 's Charts Are Bullish,TheStreet Pro,Bruce Kamich,2021-08-17,247 words,247,23,38,420101,TSCSRM2021,urn:contentItem:63D6-0X81-JCHV-V4D0-00000-00
Deere & Company ( NYSE :DE) Holdings Boosted by Hills Bank & Trust Co,American Banking and Market News,,2021-08-18,924 words,924,60,102,439934,AMBNWS2021,urn:contentItem:63DB-4BP1-JB40-X0KR-00000-00
Rothschild & Co Wealth Management UK Ltd Boosts Position in Deere & Company ( NYSE :DE),Watchlist News,,2021-08-18,1150 words,1150,60,100,484299,AMCN-135127,urn:contentItem:63DB-BSC1-F03R-N4PM-00000-00
Birmingham Capital Management Co. Inc. AL Sells 450 Shares of Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-18,995 words,995,60,98,439934,AMBNWS2021,urn:contentItem:63DB-4BP1-JB40-X1D5-00000-00
Deere & Company ( NYSE :DE) is Rothschild & Co Wealth Management UK Ltd 's 5th Largest Position,American Banking and Market News,,2021-08-18,1045 words,1045,60,98,439934,AMBNWS2021,urn:contentItem:63DB-4BP1-JB40-X041-00000-00
Deere & Company ( NYSE :DE) Shares Sold by RE Advisers Corp,American Banking and Market News,,2021-08-18,931 words,931,60,93,439934,AMBNWS2021,urn:contentItem:63DB-4BP1-JB40-X1YT-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Dupont Capital Management Corp,American Banking and Market News,,2021-08-18,948 words,948,60,92,439934,AMBNWS2021,urn:contentItem:63DB-4C71-JB40-X40W-00000-00
Deere & Company ( NYSE :DE) Holdings Boosted by Hills Bank & Trust Co,Transcript Daily,,2021-08-19,1019 words,1019,33,102,484294,AMCN-10009368,urn:contentItem:63DB-BSC1-F03R-N2FJ-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Lipe & Dalton,American Banking and Market News,,2021-08-19,942 words,942,33,95,439934,AMBNWS2021,urn:contentItem:5T40-4W31-DXK2-M3YN-00000-00
Lipe & Dalton Sells 595 Shares of Deere & Company ( NYSE :DE),DailyPolitical,,2021-08-19,1145 words,1145,33,93,484233,AMCN-116307,urn:contentItem:63DF-1NS1-JCMN-Y0BC-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Rathbone Brothers plc,Watchlist News,,2021-08-19,1094 words,1094,33,93,484299,AMCN-135127,urn:contentItem:63DF-1NK1-F03R-N001-00000-00
"Douglass Winthrop Advisors LLC Sells 156,039 Shares of Deere & Company ( NYSE :DE)",American Banking and Market News,,2021-08-19,996 words,996,33,90,439934,AMBNWS2021,urn:contentItem:63DJ-2NN1-DXK2-M4HK-00000-00
Baillie Gifford & Co. Boosts Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-20,919 words,919,113,104,439934,AMBNWS2021,urn:contentItem:63DM-BTJ1-DXK2-M4S7-00000-00
Baillie Gifford & Co. Grows Holdings in Deere & Company ( NYSE :DE),Zolmax.com,,2021-08-20,1061 words,1061,113,103,484302,AMCN-116308,urn:contentItem:63DN-0KF1-F03R-N3ND-00000-00
Deere & Company Plows Through The Consensus,American Banking and Market News,,2021-08-20,575 words,575,113,99,439934,AMBNWS2021,urn:contentItem:6BCY-TPB1-DXK2-M2VN-00000-00
Deere & Company ( NYSE :DE) Shares Sold by Sterling Financial Planning Inc.,DailyPolitical,,2021-08-20,1065 words,1065,113,91,484233,AMCN-116307,urn:contentItem:63DS-8WG1-JCMN-Y50K-00000-00
Q3 2021 Deere & Co Earnings Call - Final,FD (Fair Disclosure) Wire,,2021-08-20,10034 words,10034,113,91,254610,FDW2021,urn:contentItem:63F6-CF91-DXH2-60J7-00000-00
Deere & Company ( NYSE :DE) Sees Strong Trading Volume on Earnings Beat,American Banking and Market News,,2021-08-20,807 words,807,113,91,439934,AMBNWS2021,urn:contentItem:63DS-2BD1-JB40-X1BR-00000-00
Citizens & Northern Corp Cuts Holdings in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-21,970 words,970,19,93,439934,AMBNWS2021,urn:contentItem:63DV-9T21-JB40-X39P-00000-00
Citizens & Northern Corp Lowers Position in Deere & Company ( NYSE :DE),Transcript Daily,,2021-08-21,1137 words,1137,19,93,484294,AMCN-10009368,urn:contentItem:63DV-W4V1-JCMN-Y164-00000-00
First Personal Financial Services Lowers Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-21,924 words,924,19,91,439934,AMBNWS2021,urn:contentItem:63DY-YRF1-JB40-X4DN-00000-00
First Personal Financial Services Trims Position in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-21,937 words,937,19,91,439934,AMBNWS2021,urn:contentItem:63DY-YRG1-JB40-X1R9-00000-00
Arizona State Retirement System Trims Stake in Deere & Company ( NYSE :DE),American Banking and Market News,,2021-08-21,994 words,994,19,91,439934,AMBNWS2021,urn:contentItem:63DY-YRF1-JB40-X3X2-00000-00
Allworth Financial LP Grows Stock Position in Deere & Company ( NYSE :DE),DailyPolitical,,2021-08-21,1078 words,1078,19,91,484233,AMCN-116307,urn:contentItem:63DV-W4V1-JCMN-Y1XB-00000-00
