title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
CX Institutional Boosts Holdings in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-19,962 words,962,95,82,439934,AMBNWS2021,urn:contentItem:62GC-YR81-JB40-X4K2-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Acquired by Brightworth,American Banking and Market News,,2021-04-20,855 words,855,79,85,439934,AMBNWS2021,urn:contentItem:5ST5-19X1-DXK2-M34G-00000-00
Brightworth Purchases 105 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-20,841 words,841,79,84,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X271-00000-00
Barton Investment Management Trims Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-20,790 words,790,79,83,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X1JN-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Optas LLC,American Banking and Market News,,2021-04-20,819 words,819,79,83,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X0M3-00000-00
Surevest LLC Sells 52 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-20,755 words,755,79,82,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X276-00000-00
Country Trust Bank Trims Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-20,776 words,776,79,82,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X277-00000-00
Alphabet Inc. ( NASDAQ :GOOG) Shares Sold by Guild Investment Management Inc.,American Banking and Market News,,2021-04-20,987 words,987,79,82,439934,AMBNWS2021,urn:contentItem:62GR-KBD1-JB40-X4VS-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Consolidated Capital Management LLC,American Banking and Market News,,2021-04-20,799 words,799,79,80,439934,AMBNWS2021,urn:contentItem:62GR-KBF1-JB40-X181-00000-00
WBH Advisory Inc. Raises Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-21,673 words,673,103,103,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M3DX-00000-00
Pinnacle Financial Partners Inc. Grows Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-21,819 words,819,103,99,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M195-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Argus Investors Counsel Inc.,American Banking and Market News,,2021-04-21,835 words,835,103,83,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M3DT-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Financial Consulate Inc.,Watchlist News,,2021-04-21,710 words,710,103,82,484299,AMCN-135127,urn:contentItem:62GV-KV71-F03R-N0RB-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by LVW Advisors LLC,American Banking and Market News,,2021-04-21,663 words,663,103,82,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M1WS-00000-00
Solitude Financial Services Sells 687 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-21,797 words,797,103,81,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M3DM-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Holdings Decreased by Berkshire Bank,American Banking and Market News,,2021-04-21,799 words,799,103,81,439934,AMBNWS2021,urn:contentItem:62GT-WPT1-DXK2-M518-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Campbell Newman Asset Management Inc.,American Banking and Market News,,2021-04-21,746 words,746,103,81,439934,AMBNWS2021,urn:contentItem:62GY-JDH1-DXK2-M2BM-00000-00
Moseley Investment Management Inc. Buys 13 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-21,826 words,826,103,80,439934,AMBNWS2021,urn:contentItem:5ST5-GJJ1-JB40-X3BC-00000-00
PDS Planning Inc Increases Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-22,806 words,806,107,103,439934,AMBNWS2021,urn:contentItem:62H5-HP11-DXK2-M2KX-00000-00
Barnett & Company Inc. Cuts Position in Alphabet Inc. ( NASDAQ :GOOGL),Zolmax.com,,2021-04-22,733 words,733,107,101,484302,AMCN-116308,urn:contentItem:62H2-JCK1-JCMN-Y0FT-00000-00
PDS Planning Inc Raises Holdings in Alphabet Inc. ( NASDAQ :GOOGL),DailyPolitical,,2021-04-22,866 words,866,107,100,484233,AMCN-116307,urn:contentItem:62H2-JCJ1-JCMN-Y4JT-00000-00
Busey Wealth Management Trims Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-22,689 words,689,107,83,439934,AMBNWS2021,urn:contentItem:62H5-HP21-JB40-X4F4-00000-00
Bartlett & Co. LLC Reduces Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-22,779 words,779,107,83,439934,AMBNWS2021,urn:contentItem:62H5-HP31-JB40-X0Y8-00000-00
RFG Advisory LLC Purchases 42 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-22,787 words,787,107,81,439934,AMBNWS2021,urn:contentItem:62H1-WKY1-DXK2-M3V2-00000-00
Appleton Partners Inc. MA Sells 131 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-22,664 words,664,107,81,439934,AMBNWS2021,urn:contentItem:62H1-WKY1-DXK2-M2T1-00000-00
Bangor Savings Bank Grows Stake in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-22,984 words,984,107,80,439934,AMBNWS2021,urn:contentItem:62H5-HP11-DXK2-M1DT-00000-00
"Sundar Pichai Sells 3,000 Shares of Alphabet Inc. ( NASDAQ :GOOG) Stock",American Banking and Market News,,2021-04-22,825 words,825,107,79,439934,AMBNWS2021,urn:contentItem:62H5-YG71-DXK2-M51K-00000-00
Cullinan Associates Inc. Takes Position in Alphabet Inc. ( NASDAQ :GOOG),Zolmax.com,,2021-04-23,937 words,937,94,96,484302,AMCN-116308,urn:contentItem:62H8-H4X1-JCMN-Y40R-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Cullinan Associates Inc.,American Banking and Market News,,2021-04-23,812 words,812,94,85,439934,AMBNWS2021,urn:contentItem:62HC-H251-DXK2-M2W7-00000-00
Tiaa Fsb Decreases Position in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-23,907 words,907,94,83,439934,AMBNWS2021,urn:contentItem:62HC-H251-DXK2-M23R-00000-00
Northwest Investment Counselors LLC Decreases Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-23,681 words,681,94,82,439934,AMBNWS2021,urn:contentItem:5STC-0G31-JB40-X2RS-00000-00
Fortem Financial Group LLC Lowers Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-23,783 words,783,94,82,439934,AMBNWS2021,urn:contentItem:62H7-V7D1-DXK2-M0J8-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Great Valley Advisor Group Inc.,American Banking and Market News,,2021-04-23,694 words,694,94,82,439934,AMBNWS2021,urn:contentItem:62HC-H251-DXK2-M155-00000-00
Alphabet Inc. ( NASDAQ :GOOG) Shares Sold by Legacy Capital Partners Inc.,American Banking and Market News,,2021-04-23,950 words,950,94,81,439934,AMBNWS2021,urn:contentItem:5ST7-BC91-DXK2-M52Y-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Telemus Capital LLC,American Banking and Market News,,2021-04-23,781 words,781,94,81,439934,AMBNWS2021,urn:contentItem:62HC-H251-DXK2-M3TS-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Stock Holdings Boosted by Wendell David Associates Inc.,American Banking and Market News,,2021-04-23,772 words,772,94,81,439934,AMBNWS2021,urn:contentItem:62HC-H251-DXK2-M36K-00000-00
Guinness Atkinson Asset Management Inc Decreases Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-24,722 words,722,76,100,439934,AMBNWS2021,urn:contentItem:62HF-T7K1-JB40-X42V-00000-00
Legacy Capital Partners Inc. Raises Holdings in Alphabet Inc. ( NASDAQ :GOOGL),Transcript Daily,,2021-04-24,768 words,768,76,98,484294,AMCN-10009368,urn:contentItem:62HG-C3X1-F03R-N1FY-00000-00
InTrack Investment Management Inc Lowers Position in Alphabet Inc. ( NASDAQ :GOOG),DailyPolitical,,2021-04-24,1075 words,1075,76,95,484233,AMCN-116307,urn:contentItem:62HC-RBB1-F03R-N407-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Acquired by Johanson Financial Advisors Inc.,American Banking and Market News,,2021-04-24,657 words,657,76,84,439934,AMBNWS2021,urn:contentItem:62HF-T7K1-JB40-X2PP-00000-00
"Piscataqua Savings Bank Acquires Shares of 2,110 Alphabet Inc. ( NASDAQ :GOOGL)",American Banking and Market News,,2021-04-24,689 words,689,76,82,439934,AMBNWS2021,urn:contentItem:62HF-T711-DXK2-M3HV-00000-00
Evolution Wealth Advisors LLC Increases Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-24,744 words,744,76,81,439934,AMBNWS2021,urn:contentItem:62HF-T7K1-JB40-X438-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by CFO4Life Group LLC,Watchlist News,,2021-04-24,842 words,842,76,81,484299,AMCN-135127,urn:contentItem:62HG-C4D1-JCMN-Y2M2-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Purchased by Intersect Capital LLC,Zolmax.com,,2021-04-24,729 words,729,76,80,484302,AMCN-116308,urn:contentItem:62HG-C3X1-F03R-N30K-00000-00
DORCHESTER WEALTH MANAGEMENT Co Purchases 101 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-24,795 words,795,76,80,439934,AMBNWS2021,urn:contentItem:5STF-8C91-JB40-X0CC-00000-00
Central Bank & Trust Co. Cuts Stock Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-24,692 words,692,76,80,439934,AMBNWS2021,urn:contentItem:62HF-T7K1-JB40-X43B-00000-00
Tiaa Fsb Decreases Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,783 words,783,44,84,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M1H4-00000-00
Bokf Na Decreases Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,638 words,638,44,83,439934,AMBNWS2021,urn:contentItem:62HN-RKF1-DXK2-M4FY-00000-00
Boston Trust Walden Corp Trims Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,764 words,764,44,82,439934,AMBNWS2021,urn:contentItem:5STK-0KV1-DXK2-M0VF-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Callahan Advisors LLC,American Banking and Market News,,2021-04-25,807 words,807,44,81,439934,AMBNWS2021,urn:contentItem:5STK-0KV1-DXK2-M170-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Holdings Decreased by Ingalls & Snyder LLC,American Banking and Market News,,2021-04-25,823 words,823,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M24P-00000-00
Independence Bank of Kentucky Sells 198 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,788 words,788,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M39N-00000-00
Murphy Capital Management Inc. Acquires 53 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,780 words,780,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M39R-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Stock Position Reduced by Ingalls & Snyder LLC,American Banking and Market News,,2021-04-25,778 words,778,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKF1-DXK2-M50D-00000-00
Knowledge Leaders Capital LLC Sells 715 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-25,763 words,763,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M2XP-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Hartford Investment Management Co.,American Banking and Market News,,2021-04-25,791 words,791,44,80,439934,AMBNWS2021,urn:contentItem:62HN-RKD1-DXK2-M252-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Newport Wealth Strategies Inc.,American Banking and Market News,,2021-04-26,665 words,665,128,84,439934,AMBNWS2021,urn:contentItem:5STK-0KV1-DXK2-M36P-00000-00
Terry L. Blaker Boosts Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-26,696 words,696,128,83,439934,AMBNWS2021,urn:contentItem:62J1-DJB1-JB40-X017-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by YHB Investment Advisors Inc.,American Banking and Market News,,2021-04-26,667 words,667,128,83,439934,AMBNWS2021,urn:contentItem:62J1-DJB1-JB40-X018-00000-00
Riverbridge Partners LLC Boosts Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-26,782 words,782,128,83,439934,AMBNWS2021,urn:contentItem:62HW-RTK1-JB40-X0F9-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Holdings Trimmed by Vision Capital Management Inc.,American Banking and Market News,,2021-04-26,824 words,824,128,83,439934,AMBNWS2021,urn:contentItem:62HW-RTK1-JB40-X0FC-00000-00
Nwam LLC Lowers Holdings in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-26,996 words,996,128,82,439934,AMBNWS2021,urn:contentItem:62J1-DJB1-JB40-X0NB-00000-00
Transform Wealth LLC Boosts Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-26,816 words,816,128,82,439934,AMBNWS2021,urn:contentItem:62HW-RTK1-JB40-X190-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Acquired by Grandfield & Dodd LLC,American Banking and Market News,,2021-04-26,680 words,680,128,82,439934,AMBNWS2021,urn:contentItem:62J1-DJ91-JB40-X4VF-00000-00
Zhang Financial LLC Purchases 102 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-26,775 words,775,128,81,439934,AMBNWS2021,urn:contentItem:62HW-RTK1-DXK2-M0TM-00000-00
Sawyer & Company Inc Sells 55 Shares of Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-26,893 words,893,128,81,439934,AMBNWS2021,urn:contentItem:62J1-DJ91-DXK2-M4D9-00000-00
S&CO Inc. Boosts Position in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-27,974 words,974,144,102,439934,AMBNWS2021,urn:contentItem:62J7-D751-DXK2-M1X1-00000-00
James Investment Research Inc. Lowers Stake in Alphabet Inc. ( NASDAQ :GOOGL),Transcript Daily,,2021-04-27,857 words,857,144,99,484294,AMCN-10009368,urn:contentItem:62J4-CVK1-F03R-N4W6-00000-00
Beese Fulmer Investment Management Inc. Lowers Holdings in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-27,1008 words,1008,144,97,439934,AMBNWS2021,urn:contentItem:62J7-D741-DXK2-M01D-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Purchased by Baskin Financial Services Inc.,American Banking and Market News,,2021-04-27,632 words,632,144,84,439934,AMBNWS2021,urn:contentItem:62J3-RTM1-JB40-X4DR-00000-00
Rockland Trust Co. Reduces Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-27,823 words,823,144,82,439934,AMBNWS2021,urn:contentItem:62J7-D741-DXK2-M4H5-00000-00
Forte Capital LLC ADV Trims Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-27,715 words,715,144,82,439934,AMBNWS2021,urn:contentItem:62J7-D741-DXK2-M4H0-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Tufton Capital Management,American Banking and Market News,,2021-04-27,770 words,770,144,82,439934,AMBNWS2021,urn:contentItem:62J3-RSW1-DXK2-M29P-00000-00
WoodTrust Financial Corp Lowers Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-27,665 words,665,144,81,439934,AMBNWS2021,urn:contentItem:62J3-RTM1-JB40-X3BM-00000-00
Bank OZK Sells 49 Shares of Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-27,988 words,988,144,81,439934,AMBNWS2021,urn:contentItem:62J3-RSW1-DXK2-M2BG-00000-00
Quattro Financial Advisors LLC Makes New Investment in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-27,661 words,661,144,81,439934,AMBNWS2021,urn:contentItem:5STN-92R1-DXK2-M561-00000-00
Parsec Financial Management Inc. Boosts Position in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-28,960 words,960,155,98,439934,AMBNWS2021,urn:contentItem:62JF-T1Y1-DXK2-M0SM-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Acquired by Conning Inc.,American Banking and Market News,,2021-04-28,763 words,763,155,87,439934,AMBNWS2021,urn:contentItem:62J9-PDS1-DXK2-M410-00000-00
Arden Trust Co Decreases Stake in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-28,645 words,645,155,84,439934,AMBNWS2021,urn:contentItem:62J9-PHJ1-DXK2-M0KW-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Strs Ohio,American Banking and Market News,,2021-04-28,640 words,640,155,83,439934,AMBNWS2021,urn:contentItem:62JF-CDV1-DXK2-M3MP-00000-00
Strs Ohio Reduces Stake in Alphabet Inc. ( NASDAQ :GOOGL),Transcript Daily,,2021-04-28,700 words,700,155,82,484294,AMCN-10009368,urn:contentItem:62JF-P0F1-F03R-N4GG-00000-00
Nwam LLC Acquires 149 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-28,749 words,749,155,82,439934,AMBNWS2021,urn:contentItem:62JF-CDV1-DXK2-M34M-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Stock Holdings Lowered by Parthenon LLC,American Banking and Market News,,2021-04-28,682 words,682,155,82,439934,AMBNWS2021,urn:contentItem:62J9-PDS1-DXK2-M40Y-00000-00
F3Logic LLC Purchases Shares of 124 Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-28,895 words,895,155,81,439934,AMBNWS2021,urn:contentItem:5STS-YNJ1-DXK2-M379-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Mcdonald Capital Investors Inc. CA,American Banking and Market News,,2021-04-28,652 words,652,155,81,439934,AMBNWS2021,urn:contentItem:62JF-CDV1-DXK2-M34H-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by BBVA USA Bancshares Inc.,American Banking and Market News,,2021-04-29,788 words,788,152,83,439934,AMBNWS2021,urn:contentItem:62JH-PNV1-DXK2-M4MX-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Purchased by Patten & Patten Inc. TN,American Banking and Market News,,2021-04-29,808 words,808,152,82,439934,AMBNWS2021,urn:contentItem:62JH-PN01-JB40-X1V9-00000-00
Diligent Investors LLC Decreases Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-29,800 words,800,152,82,439934,AMBNWS2021,urn:contentItem:62JH-PNW1-DXK2-M0D2-00000-00
Parsec Financial Management Inc. Sells 107 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-29,634 words,634,152,81,439934,AMBNWS2021,urn:contentItem:62JN-BKR1-JB40-X47H-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by CENTRAL TRUST Co,American Banking and Market News,,2021-04-29,802 words,802,152,81,439934,AMBNWS2021,urn:contentItem:62JH-PNV1-DXK2-M50K-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by TFG Advisers LLC,American Banking and Market News,,2021-04-29,635 words,635,152,81,439934,AMBNWS2021,urn:contentItem:62JN-BKS1-JB40-X01C-00000-00
Wedbush Securities Inc. Boosts Holdings in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-30,1030 words,1030,154,102,439934,AMBNWS2021,urn:contentItem:5SV0-Y111-JB40-X2V2-00000-00
Ferguson Wellman Capital Management Inc. Trims Position in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-30,883 words,883,154,97,439934,AMBNWS2021,urn:contentItem:62JX-HPJ1-DXK2-M2NT-00000-00
Whittier Trust Co. Raises Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-30,666 words,666,154,83,439934,AMBNWS2021,urn:contentItem:62JR-MNP1-JB40-X00V-00000-00
GWM Advisors LLC Sells 173 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-30,760 words,760,154,81,439934,AMBNWS2021,urn:contentItem:62JR-MNN1-JB40-X48P-00000-00
Wedbush Securities Inc. Raises Stock Position in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-04-30,935 words,935,154,81,439934,AMBNWS2021,urn:contentItem:62JX-HPK1-DXK2-M42R-00000-00
Icon Wealth Partners LLC Boosts Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-30,666 words,666,154,81,439934,AMBNWS2021,urn:contentItem:62JX-HPJ1-DXK2-M0Y3-00000-00
Montecito Bank & Trust Reduces Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-30,765 words,765,154,81,439934,AMBNWS2021,urn:contentItem:5STW-87M1-JB40-X07C-00000-00
Bank Hapoalim BM Buys 65 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-04-30,736 words,736,154,81,439934,AMBNWS2021,urn:contentItem:62JX-HPJ1-DXK2-M0XY-00000-00
Bedel Financial Consulting Inc. Increases Holdings in Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-05-01,995 words,995,88,99,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M0YN-00000-00
Deroy & Devereaux Private Investment Counsel Inc. Grows Position in Alphabet Inc. ( NASDAQ :GOOGL),DailyPolitical,,2021-05-01,803 words,803,88,94,484233,AMCN-116307,urn:contentItem:62K0-5HC1-JCMN-Y2C6-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Professional Advisory Services Inc.,American Banking and Market News,,2021-05-01,798 words,798,88,83,439934,AMBNWS2021,urn:contentItem:62K3-7JM1-DXK2-M54T-00000-00
Alphabet Inc. ( NASDAQ :GOOG) Shares Sold by Argent Advisors Inc.,American Banking and Market News,,2021-05-01,922 words,922,88,83,439934,AMBNWS2021,urn:contentItem:62JY-JN81-DXK2-M11T-00000-00
Bank of Stockton Sells 66 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-01,646 words,646,88,81,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M087-00000-00
Pacific Wealth Strategies Group Inc. Buys 67 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-01,692 words,692,88,81,439934,AMBNWS2021,urn:contentItem:62JY-JNS1-JB40-X0YD-00000-00
Bordeaux Wealth Advisors LLC Sells 5 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-01,789 words,789,88,80,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M347-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Bradley Foster & Sargent Inc. CT,American Banking and Market News,,2021-05-01,840 words,840,88,80,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M080-00000-00
"KBC Group NV Purchases 6,276 Shares of Alphabet Inc. ( NASDAQ :GOOGL)",American Banking and Market News,,2021-05-01,754 words,754,88,80,439934,AMBNWS2021,urn:contentItem:62JY-JNS1-JB40-X252-00000-00
Westbourne Investment Advisors Inc. Sells 51 Shares of Alphabet Inc. ( NASDAQ :GOOG),American Banking and Market News,,2021-05-01,920 words,920,88,80,439934,AMBNWS2021,urn:contentItem:62K3-7JN1-DXK2-M0NY-00000-00
Pinnacle Bancorp Inc. Grows Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-02,765 words,765,78,103,439934,AMBNWS2021,urn:contentItem:62K9-6SV1-DXK2-M0WM-00000-00
Pegasus Asset Management Inc. Increases Position in Alphabet Inc. ( NASDAQ :GOOG),Watchlist News,,2021-05-02,1166 words,1166,78,97,484299,AMCN-135127,urn:contentItem:62K6-40T1-F03R-N3YD-00000-00
Versant Capital Management Inc Increases Position in Alphabet Inc. ( NASDAQ :GOOG),Watchlist News,,2021-05-02,1122 words,1122,78,97,484299,AMCN-135127,urn:contentItem:62K9-DD21-JCMN-Y1JC-00000-00
"Brand Asset Management Group Inc. Invests $134,000 in Alphabet Inc. ( NASDAQ :GOOGL)",Zolmax.com,,2021-05-02,681 words,681,78,95,484302,AMCN-116308,urn:contentItem:62K6-41D1-JCMN-Y3JN-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Short Interest Update,American Banking and Market News,,2021-05-02,733 words,733,78,84,439934,AMBNWS2021,urn:contentItem:62K5-JMD1-DXK2-M0BP-00000-00
PFG Advisors Purchases 297 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-02,683 words,683,78,83,439934,AMBNWS2021,urn:contentItem:62K5-JMC1-DXK2-M54C-00000-00
DeDora Capital Inc. Buys 303 Shares of Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-02,726 words,726,78,83,439934,AMBNWS2021,urn:contentItem:62K9-6SV1-DXK2-M0X0-00000-00
Pinnacle Bancorp Inc. Boosts Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-02,813 words,813,78,83,439934,AMBNWS2021,urn:contentItem:62K5-JMJ1-JB40-X07F-00000-00
Wedbush Securities Inc. Boosts Stock Holdings in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-02,777 words,777,78,82,439934,AMBNWS2021,urn:contentItem:62K5-JMC1-DXK2-M3K0-00000-00
J.W. Cole Advisors Inc. Grows Position in Alphabet Inc. ( NASDAQ :GOOG),DailyPolitical,,2021-05-03,1039 words,1039,114,94,484233,AMCN-116307,urn:contentItem:62KH-G3D1-F03R-N1PY-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Cwm LLC,American Banking and Market News,,2021-05-03,638 words,638,114,83,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M2NV-00000-00
Fundamentun LLC Lowers Stock Position in Alphabet Inc. ( NASDAQ :GOOGL),American Banking and Market News,,2021-05-03,663 words,663,114,83,439934,AMBNWS2021,urn:contentItem:62KH-7561-DXK2-M25R-00000-00
Alphabet Inc. ( NASDAQ :GOOGL) Shares Sold by Meritage Portfolio Management,American Banking and Market News,,2021-05-03,824 words,824,114,81,439934,AMBNWS2021,urn:contentItem:62KC-JHS1-JB40-X012-00000-00
